"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Description","Entrez"
"52","AT1G03300",193.025351053538,-0.819660768788732,0.154399376887168,0.00472402142429267,0.0258076387412997,"ATDUF1","agenet domain protein (DOMAIN OF UNKNOWN FUNCTION 724 1)(ATDUF1)",838627
"53","AT1G03340",77.5112224639326,1.04427168305391,0.264865094598119,0.00695512947369816,0.0364159500275532,"AT1G03340","hypothetical protein(AT1G03340)",839525
"54","AT1G03400",356.56986288855,-0.86565097289576,0.16155147430792,0.00268433376284054,0.0156394492445554,"AT1G03400","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G03400)",838751
"55","AT1G03410",313.964022341417,-1.53760564933176,0.160982780074854,6.26140376061642e-13,1.42895256893682e-11,"2A6","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(2A6)",838763
"56","AT1G03440",286.36114337441,-0.747691126038063,0.134142782492783,0.00773095604329529,0.039895509315444,"AT1G03440","Leucine-rich repeat (LRR) family protein(AT1G03440)",839504
"57","AT1G03457",371.457707126632,-1.05831771264993,0.113387216297052,4.85439424645399e-09,7.2803608514943e-08,"BRN2","RNA-binding (RRM/RBD/RNP motifs) family protein(AT1G03457)",839497
"58","AT1G03495",295.078128592584,-0.8282646572041,0.157475808091833,0.00475596764826505,0.0259522089840537,"3AT2","HXXXD-type acyl-transferase family protein(AT1G03495)",3766646
"59","AT1G03580",61.4967529425258,-3.55785457522798,0.356712885668108,1.56274610857802e-19,6.48841217642235e-18,"AT1G03580","miscRNA(AT1G03580)",3766651
"60","AT1G03660",18.7517650245152,2.14837130282139,0.830907823416116,0.00405864323205356,0.0224945786252411,"AT1G03660","Ankyrin-repeat containing protein(AT1G03660)",28716028
"61","AT1G03680",2814.12426168148,-0.759899747124173,0.130492396752578,0.0044104815664047,0.0242740597094264,"ATHM1","thioredoxin M-type 1(THM1)",839436
"62","AT1G03780",279.926675166489,1.31425333218414,0.139125384030383,2.79335067759578e-11,5.33554779144324e-10,"TPX2","targeting protein for XKLP2(TPX2)",839140
"63","AT1G03790",1827.36330819796,-0.824616653371845,0.173577452362052,0.00985438388626093,0.0493156796473359,"SOM","Zinc finger C-x8-C-x5-C-x3-H type family protein(SOM)",839408
"64","AT1G03820",157.353421199618,3.22723906327923,0.282620425773063,3.45129631392624e-24,1.9729076948159e-22,"AT1G03820","E6-like protein(AT1G03820)",839400
"65","AT1G03850",733.895619813066,-1.66511637423047,0.171080030468719,5.39488713096467e-14,1.3802745820693e-12,"GRXS13","Glutaredoxin family protein(GRXS13)",839392
"66","AT1G03870",6945.11758178203,-2.10374751034214,0.109095722925013,5.04402714609751e-55,1.05638890654463e-52,"FLA9","FASCICLIN-like arabinoogalactan 9(FLA9)",839384
"67","AT1G04020",219.376717646546,0.878605782591662,0.156013578484695,0.0014820508942176,0.00920341549791492,"BARD1","breast cancer associated RING 1(BARD1)",839329
"68","AT1G04110",31.8182492983893,1.93103935990148,0.438364820528295,8.89374504021781e-05,0.0007082078402483,"SBT1.2","Subtilase family protein(SDD1)",839287
"69","AT1G04180",41.2068377067998,1.6788015374041,0.320752310264567,1.76025306403287e-05,0.000157557295814682,"YUC9","YUCCA 9(YUC9)",837024
"70","AT1G04220",430.779607118561,0.840639923099097,0.128823857926182,0.000492253530601834,0.00339838741400905,"KCS17","3-ketoacyl-CoA synthase 2(KCS2)",839578
"71","AT1G04250",2278.22062735164,-0.647156620843597,0.0720844957922197,0.000746577222728908,0.00495913727522485,"IAA17","AUX/IAA transcriptional regulator family protein(AXR3)",839568
"72","AT1G04280",955.58902242044,-0.644404878019357,0.0882653962436614,0.00601431972468508,0.0319709996865222,"AT1G04280","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G04280)",839555
"73","AT1G04350",1091.41110058341,-1.48284683769884,0.11354029080115,9.8148147945028e-22,4.87977745644334e-20,"AT1G04350","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G04350)",839542
"74","AT1G04420",1868.61502900262,-0.944489480026561,0.15366301089019,0.000254293172508439,0.00184661007075322,"AT1G04420","NAD(P)-linked oxidoreductase superfamily protein(AT1G04420)",839524
"75","AT1G04425",45.8678357183273,1.15956305830937,0.26860374681534,0.00199298290870287,0.0119801710737521,"AT1G04425","ncRNA(AT1G04425)",6240819
"76","AT1G04490",31.4620893948097,1.64672356676823,0.437714896054821,0.00102950107816996,0.00661171574381822,"AT1G04490","hypothetical protein (DUF3527)(AT1G04490)",839509
"77","AT1G04550",482.347495593759,-0.779488200688263,0.1191205023402,0.00123724901142318,0.00782488912462347,"IAA12","AUX/IAA transcriptional regulator family protein(IAA12)",839495
"78","AT1G04555",137.267342181504,0.963756084268477,0.183355395547923,0.00124351476559504,0.00786031528914855,"AT1G04555","transmembrane protein(AT1G04555)",5007662
"79","AT1G04560",530.922867892497,1.67978417550496,0.48873056725805,0.00178968931711796,0.0108853218655651,"AT1G04560","AWPM-19-like family protein(AT1G04560)",839491
"80","AT1G04640",461.370297484779,-0.949668415459058,0.182141913090026,0.00149345192400369,0.00926692009267733,"LIP2","lipoyltransferase 2(LIP2)",839462
"81","AT1G04680",2250.01809512088,0.728420205391514,0.0990019105167988,0.00085103419536008,0.00557447419523711,"AT1G04680","Pectin lyase-like superfamily protein(AT1G04680)",839452
"82","AT1G04760",34.7870193674288,1.22280730840895,0.318830362826128,0.00361219061652463,0.020339306003015,"VAMP726","vesicle-associated membrane protein 726(VAMP726)",839424
"83","AT1G04880",30.5847134450456,-2.36128196053143,0.443163484053448,1.51464309900219e-06,1.60311017804051e-05,"HMGB15","HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain-containing protein(AT1G04880)",839388
"84","AT1G04990",428.194555018657,1.71047553536834,0.132003144914557,1.53783175156781e-23,8.48352592834584e-22,"AT1G04990","Zinc finger C-x8-C-x5-C-x3-H type family protein(AT1G04990)",839351
"85","AT1G05000",83.7444443625432,1.48019132866976,0.270917707728326,2.09546387688751e-05,0.000185947409783933,"AT1G05000","Phosphotyrosine protein phosphatases superfamily protein(PFA-DSP1)",839348
"86","AT1G05100",85.0242916989859,1.66581107815036,0.390140774803455,0.000308744435391404,0.0022074760749163,"MAPKKK18","mitogen-activated protein kinase kinase kinase 18(MAPKKK18)",839324
"87","AT1G05140",828.975893192699,-1.05968592092389,0.136821255581134,8.96009308953962e-07,9.8262077412903e-06,"ARASP2","Peptidase M50 family protein(AT1G05140)",839307
"88","AT1G05200",886.369008749421,-0.654637558384144,0.088899652474185,0.00444745018960523,0.0244320696813364,"GLR3.4","glutamate receptor 3.4(GLR3.4)",839268
"89","AT1G05205",291.302277256394,1.01881611101659,0.132704850472684,2.14381738844501e-06,2.20397838031883e-05,"AT1G05205","hexokinase-1 protein(AT1G05205)",839266
"90","AT1G05300",753.94309005895,0.999845495252956,0.180169291916814,0.000500362692064043,0.00345135047227853,"ZIP5","zinc transporter 5 precursor(ZIP5)",837029
"91","AT1G05385",393.435197082897,-0.905428142327155,0.169125999001831,0.00178574320169924,0.010866906302755,"PSB27-2","photosystem II 11 kDa protein-like protein(LPA19)",837040
"92","AT1G05440",55.1539985830094,1.3820803731157,0.304736831423287,0.000408721871463313,0.00286516937501504,"AT1G05440","C-8 sterol isomerase(AT1G05440)",837045
"93","AT1G05450",11.9052226809835,6.03282962615639,2.31331682732234,1.26501136802309e-05,0.000115500613563405,"AT1G05450","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G05450)",837046
"94","AT1G05510",450.67863783573,6.28923257325957,1.3710344261868,8.93170380619216e-07,9.79961531188427e-06,"AT1G05510","naphthalene 1,2-dioxygenase subunit alpha (DUF1264)(AT1G05510)",837053
"95","AT1G05560",904.114506085735,-2.01154224507312,0.159943015506462,2.37003619239024e-24,1.36803113485628e-22,"UGT75B1","UDP-glucosyltransferase 75B1(UGT75B1)",837058
"96","AT1G05562",279.795691381466,-1.70540582564307,0.137591568915578,1.08349582307689e-21,5.35323844445465e-20,"AT1G05562","ncRNA(AT1G05562)",10723102
"97","AT1G05570",2220.06854072377,-0.923579935316571,0.164438470911135,0.000886569956944897,0.00577527239225376,"CALS1","callose synthase 1(CALS1)",837059
"98","AT1G05675",27.2647656051826,1.68760724094913,0.669181769880185,0.00874033347734588,0.0445314816092288,"UGT74E1","UDP-Glycosyltransferase superfamily protein(AT1G05675)",10723139
"99","AT1G05680",588.981976475103,1.02273841596421,0.233205634112822,0.00377997631849899,0.0211732353973011,"UGT74E2","Uridine diphosphate glycosyltransferase 74E2(UGT74E2)",837075
"100","AT1G05690",112.289912781705,-1.66047137701119,0.243383945689755,6.29637453268891e-08,8.15153171174047e-07,"BT3","BTB and TAZ domain protein 3(BT3)",837076
"101","AT1G05720",500.723998382909,0.680070057825874,0.0968379175556634,0.00391436274672133,0.0218039344516752,"AT1G05720","selenoprotein family protein(AT1G05720)",837079
"102","AT1G05810",327.984107701012,-0.895143364200764,0.185319935801455,0.00464801074380352,0.0254334849162668,"ARA","Rab GTPase-like A5A protein(RABA5E)",837091
"103","AT1G05835",231.544680857893,1.76558813063089,0.187068881033361,9.40455417394211e-14,2.3502447632578e-12,"AT1G05835","PHD finger protein(AT1G05835)",5007665
"104","AT1G05850",15628.1464114079,-0.742922387775894,0.0766718589923613,9.79431564824066e-06,9.10775143934238e-05,"CTL1","Chitinase family protein(POM1)",837095
"105","AT1G05870",557.951552516831,0.953552372363828,0.11545776690721,1.31250588049828e-06,1.40742021603409e-05,"AT1G05870","hypothetical protein (DUF1685)(AT1G05870)",837097
"106","AT1G05880",23.4486308854711,4.75213300276183,0.833989419702357,4.12894602667776e-08,5.46813859358455e-07,"ARI12","RING/U-box superfamily protein(ARI12)",837098
"107","AT1G05960",2163.41841843771,-0.728873197949344,0.0881303803722013,0.000204888832811846,0.00151575464749145,"AT1G05960","ARM repeat superfamily protein(AT1G05960)",837106
"108","AT1G06000",622.375783676806,0.779919358056671,0.101373764954263,0.000164678941365277,0.00124662891211112,"UGT89C1","UDP-Glycosyltransferase superfamily protein(AT1G06000)",837109
"109","AT1G06080",269.251562671859,3.3413189506784,0.203571755419696,6.84112310739877e-48,1.16476272992589e-45,"ADS1","delta 9 desaturase 1(ADS1)",837117
"110","AT1G06090",39.3288083271496,2.07950916142268,0.592840862868233,0.000682727436207683,0.00457458309889327,"AT1G06090","Fatty acid desaturase family protein(AT1G06090)",837118
"111","AT1G06100",50.7805873542376,6.5371075734959,0.823469698180038,2.50569297963053e-13,5.94781645495849e-12,"AT1G06100","Fatty acid desaturase family protein(AT1G06100)",837119
"112","AT1G06240",306.293798808874,-0.84426564392159,0.125328615515126,0.000312239763616789,0.00223044559183668,"AT1G06240","diiron containing four-helix bundle family ferritin protein, putative (Protein of unknown function DUF455)(AT1G06240)",837134
"113","AT1G06350",74.8890952164438,4.07704305708096,0.372595994700216,1.52742532925516e-23,8.44580557059643e-22,"AT1G06350","Fatty acid desaturase family protein(ADS4)",837146
"114","AT1G06360",514.111752910342,1.24854590347039,0.216674716245259,3.83106809504141e-05,0.000326960178641363,"AT1G06360","Fatty acid desaturase family protein(AT1G06360)",837147
"115","AT1G06410",4059.67929808173,-0.689705886067973,0.0592290909689879,1.69044091443167e-06,1.77017587083805e-05,"TPS7","trehalose-phosphatase/synthase 7(TPS7)",837152
"116","AT1G06430",3439.25697414996,-1.48905459038157,0.101070959065908,3.69723204029143e-27,2.5288639729924e-25,"FTSH8","FTSH protease 8(FTSH8)",837154
"117","AT1G06475",47.9508230123543,1.2467332404698,0.352865951320783,0.00555025507328869,0.0297986244474705,"AT1G06475","transmembrane protein(AT1G06475)",2745744
"118","AT1G06520",109.003814852003,-2.56432376315646,0.354600944620081,2.12029631824961e-10,3.6707339186317e-09,"GPAT1","glycerol-3-phosphate acyltransferase 1(GPAT1)",837163
"119","AT1G06570",2130.37970748313,-0.997120279158616,0.0893762560104317,2.32308171819105e-11,4.48434355160761e-10,"PDS1","4-hydroxyphenylpyruvate dioxygenase(PDS1)",837168
"120","AT1G06645",255.663077811606,-1.05707702324478,0.1751995256704,9.54111310823198e-05,0.000754426938922212,"AT1G06645","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G06645)",3766668
"121","AT1G06690",657.183524855216,-1.17296179017093,0.112781166882459,5.24530688926615e-12,1.09274148627969e-10,"AT1G06690","NAD(P)-linked oxidoreductase superfamily protein(AT1G06690)",837179
"122","AT1G07000",402.189141869361,1.04657467258053,0.201553429789719,0.00067492856729116,0.00453002253928321,"ATEXO70B2","exocyst subunit exo70 family protein B2(EXO70B2)",837210
"123","AT1G07010",1031.0228115641,-1.29367750970044,0.0955810428900689,8.13498093275583e-21,3.73105540222092e-19,"AT1G07010","Calcineurin-like metallo-phosphoesterase superfamily protein(SLP1)",837211
"124","AT1G07110",2716.92074379209,-1.18971008238995,0.111692631465019,1.11879752000508e-12,2.47916311876781e-11,"FKFBP","fructose-2,6-bisphosphatase(F2KP)",837221
"125","AT1G07150",267.383885034335,-1.25054622880055,0.177366981387671,7.70192489299268e-07,8.53741238958148e-06,"MAPKKK13","mitogen-activated protein kinase kinase kinase 13(MAPKKK13)",837226
"126","AT1G07180",858.986906828606,-2.11853381329297,0.157129730282384,2.35942169879355e-28,1.75591427432856e-26,"NDA1","alternative NAD(P)H dehydrogenase 1(NDA1)",837229
"127","AT1G07200",1360.94441081758,-1.11282241910086,0.0776391075064679,5.9444464707284e-20,2.58605276059298e-18,"AT1G07200","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein(AT1G07200)",837231
"128","AT1G07380",341.531596968584,0.741084577159311,0.126425095351238,0.00584636310075017,0.0311973008212748,"AT1G07380","Neutral/alkaline non-lysosomal ceramidase(AT1G07380)",837250
"129","AT1G07430",176.522899320464,5.44824832414646,0.643300688085168,5.36760766946396e-16,1.6390942336198e-14,"AIP1","highly ABA-induced PP2C protein 2(HAI2)",837255
"130","AT1G07450",35.1673253697508,-1.45081012122863,0.424048726040383,0.00328441264057816,0.0186893266535039,"AT1G07450","NAD(P)-binding Rossmann-fold superfamily protein(AT1G07450)",837257
"131","AT1G07570",641.607336015303,-0.701917584217456,0.0907842164576722,0.000931762718273052,0.0060447084678317,"APK1A","Protein kinase superfamily protein(APK1A)",837271
"132","AT1G07590",14248.0516792867,0.788938103204671,0.134603804689951,0.00346311539058951,0.0195837727201174,"AT1G07590","Tetratricopeptide repeat (TPR)-like superfamily protein(AT1G07590)",837272
"133","AT1G07610",692.342956125065,2.2198069774643,0.159930993403895,1.74763842405484e-30,1.45121441907656e-28,"MT1C","metallothionein 1C(MT1C)",837274
"134","AT1G07620",44.0793841371029,1.71172619613788,0.388258888863799,0.000158086858069645,0.00120221194828927,"TRM32","GTP-binding protein Obg/CgtA(ATOBGM)",837275
"135","AT1G07880",71.2789648708394,1.7327117101271,0.267622901450916,1.7899802284146e-07,2.17685879165776e-06,"MPK13","Protein kinase superfamily protein(ATMPK13)",837303
"136","AT1G07900",21.9746884918709,4.34778302641695,0.899523602223587,1.47918866473868e-06,1.57050152264269e-05,"LBD1","LOB domain-containing protein 1(LBD1)",837305
"137","AT1G08050",186.438042200552,1.59673475604999,0.275479922405087,3.19499416913695e-06,3.19986170151481e-05,"AT1G08050","Zinc finger (C3HC4-type RING finger) family protein(AT1G08050)",837321
"138","AT1G08090",2946.48055673933,3.60092649154232,0.251135177847584,5.04600031126591e-38,5.82529967641069e-36,"NRT2.1","nitrate transporter 2:1(NRT2:1)",837327
"139","AT1G08100",38.0527363685892,10.4022077903827,2.83186439831799,3.24864297781344e-13,7.62722070564811e-12,"NRT2.2","nitrate transporter 2.2(NRT2.2)",837328
"140","AT1G08110",2477.24727919142,-0.855897973207584,0.101392231943323,6.0279296972223e-06,5.80378292166245e-05,"AT1G08110","lactoylglutathione lyase family protein / glyoxalase I family protein(AT1G08110)",837330
"141","AT1G08290",52.5847568165362,2.60193026204765,0.444091028226112,1.26440683765631e-07,1.57243574461241e-06,"WIP3","WIP domain protein 3(WIP3)",837349
"142","AT1G08300",126.326156816259,-0.871647938220065,0.190888112086643,0.00844703487316625,0.0432232491477519,"NVL","no vein-like protein(NVL)",837350
"143","AT1G08320",367.291826061426,-0.682940694215633,0.110989678140843,0.00995933036379032,0.0498092798794298,"TGA9","bZIP transcription factor family protein(TGA9)",837353
"144","AT1G08430",14.3745079573243,3.35160853286915,2.28738786445021,0.00546690362027123,0.029364444184598,"ALMT1","aluminum-activated malate transporter 1(ALMT1)",837363
"145","AT1G08440",33.3170304235232,2.97667727831668,0.492278477865403,2.50554441588239e-08,3.40001227902939e-07,"ALMT2","aluminum activated malate transporter family protein(AT1G08440)",837364
"146","AT1G08450",1554.88326797541,1.07391301336443,0.144397807618013,1.88760208212156e-06,1.96429828433405e-05,"CRT3","calreticulin 3(CRT3)",837365
"147","AT1G08550",1225.02284356751,-1.30267159374366,0.160031381620415,8.06445277762966e-09,1.17634747371708e-07,"VDE1","non-photochemical quenching 1(NPQ1)",837377
"148","AT1G08560",709.60837318455,1.30471164060523,0.122537009471278,9.80593121501598e-14,2.44538638708712e-12,"KN","syntaxin of plants 111(SYP111)",837378
"149","AT1G08570",2185.43171405105,-0.773682568133796,0.120702038635806,0.00165413608056388,0.0101442820633907,"ACHT4","atypical CYS HIS rich thioredoxin 4(ACHT4)",837379
"150","AT1G08630",1684.9438334205,-1.9332936183754,0.173784444573688,3.58482259315003e-19,1.46273123257739e-17,"THA1","threonine aldolase 1(THA1)",837385
"151","AT1G08830",6996.84351032799,0.789317048687393,0.0813536185020239,2.03044554150523e-06,2.09836350153986e-05,"CSD1","copper/zinc superoxide dismutase 1(CSD1)",837405
"152","AT1G08880",1328.69413893765,0.675094390827318,0.1052782022473,0.0086942372493831,0.0443367437646587,"HTA5","Histone superfamily protein(H2AXA)",837409
"153","AT1G08930",4669.08241710557,-1.05035297688668,0.116341609091548,1.67077237839661e-08,2.32045182553604e-07,"ERD6","Major facilitator superfamily protein(ERD6)",837414
"154","AT1G08980",1321.18001066747,-0.940496022461728,0.153407552693236,0.000290785082056617,0.00208980253627449,"AMI1","amidase 1(AMI1)",837418
"155","AT1G09080",214.989101755385,4.71321075194813,0.555949422187835,8.21926513558205e-16,2.46849148094778e-14,"MED37B","Heat shock protein 70 (Hsp 70) family protein(BIP3)",837429
"156","AT1G09100",761.716001599923,1.12047045316883,0.120686146794634,1.66877761155152e-09,2.66127297540285e-08,"RPT5B","26S proteasome AAA-ATPase subunit RPT5B(RPT5B)",837431
"157","AT1G09176",3.2546483312948,3.26334308403373,2.51956473813666,0.00774455145676138,0.0399569554775921,"AT1G09176","transmembrane protein(AT1G09176)",6240938
