"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009624","BP","GO:0009624","response to nematode","28/3835","84/22026",0.000302775673252884,0.00411910290524133,0.00323787009064142,"ATCEL2/SEU/ABS4/ATIRT3/ATGPT2/AIT1/ATKTI1/ABCG1/NA/ACA4/ATWI-12/PLL18/ATCAX3/ABCC9/AtERF#100/ATPUP10/PLL19/LUG/ATCAT6/ZIF1/MEX1/NA/ATMAP65-3/NA/ATGPT1/EMB2728/DCT/ABCF5",28
"GO:0015711","BP","GO:0015711","organic anion transport","48/3835","170/22026",0.000304393516333737,0.00411910290524133,0.00323787009064142,"ALMT1/NA/ACA.l/ABCG40/CAT8/SIAR1/ABCD2/AtCAT2/ATGPT2/NA/AIT1/ATPUMP5/AtGDU4/UXT1/ABCG31/CAT5/ATPROT3/AtLtpI-5/UMAMIT14/NA/ATPPT2/NA/NA/ANTR2/MPC2L/MPC3/BASS6/ATUTR2/ACBP3/AtSWEET14/ATGDU2/NA/At4g38250/ATCAT6/AAP7/AtGDU5/AtCAT3/AtLHT1/NA/NA/BOU/ATSDAT/AAP6/AtSWEET13/APC2/ATGPT1/AAP4/DCT",48
"GO:0071446","BP","GO:0071446","cellular response to salicylic acid stimulus","25/3835","72/22026",0.000308616333881609,0.0041519662593142,0.00326370272305643,"GLYI4/ATDHAR1/TGA3/GRX480/ATPP2-A5/RGL/ARR11/RGA/ATNUDT6/ALD1/AP4.3A/ATWRKY54/AtSSI2/ALPHA-DOX1/PCC1/ATEDS1/AtBCS1/ATWRKY70/AtBRN1/NA/NA/AtSWEET15/ATWRKY38/CLB4/LecRK-IX.2",25
"GO:0002213","BP","GO:0002213","defense response to insect","14/3835","31/22026",0.000310573059368255,0.00415413907154996,0.00326541068809458,"PLIP2/ATPP2-A5/SAG13/ATGSTU4/AtSSI2/CYP81D11/PLIP3/ATGPX7/AO/MPL1/ATVSP2/BGLU37/UPI/CYP81F2",14
"GO:0006869","BP","GO:0006869","lipid transport","39/3835","131/22026",0.000339761749257525,0.00451844073437881,0.00355177436610407,"ACA.l/ABCG40/GLTP2/NA/NA/NA/ABCD2/AIT1/ROSY1/NA/NA/ABCG31/ATGLTP1/NA/AtLtpI-5/ATLTP1/ABCA1/NA/AtLtpI-6/AtTED4/GLTP3/LTPG2/ABCA4/ABCA7/LTP5/ACBP3/AtSWEET14/NA/GLTP/NA/NA/ACBP5/ATSCP2/AtSWEET13/AtLtpI-11/LTP3/NA/ABCA10/AtXYP1",39
"GO:1990748","BP","GO:1990748","cellular detoxification","17/3835","42/22026",0.00036433382842758,0.00481753416560812,0.00378688033397208,"AtSOD1/ATCCS/NA/ATMYB75/NA/ADH/AtPRX25/ATCM1/LSU3/LSU1/ATGPX6/ATFSD1/LSU4/LSU2/NA/ADH2/AtPRX71",17
"GO:0120252","BP","GO:0120252","hydrocarbon metabolic process","29/3835","89/22026",0.000368210733022603,0.00483342368047868,0.00379937047712649,"CER1/ACO3/NA/NA/TPS26/ATNCED9/ACC4/ATCB5-B/PDE181/AtLCY/ATNCED3/NA/ACS9/A-PUT2/AHDP/ACS11/ATTPS12/ATTPS13/PDE226/CYP705A1/B1/ATCCD8/ACS8/TPS20/B2/CER3/EOL2/AtOR/ACS5",29
"GO:0010817","BP","GO:0010817","regulation of hormone levels","66/3835","254/22026",0.00036971304729677,0.00483342368047868,0.00379937047712649,"YUC9/UGT74E2/AMI1/CYP87A2/ACA.l/EMB30/AtAVP1/ICR1/CYP722A1/ATPUP14/PATL2/ASB1/SPL11/SPL10/ATPUP1/PATL4/IAR3/CYP708A1/NA/ATIPT1/BGL1/ATPIN3/ADTO1/AUF1/CYP708A3/AtSOT1/ALF1/UGT74D1/YUC7/DOGT1/AtMAX2/AtPIF4/ABCB4/ATPLC2/BR6OX2/AtNIT2/A-PUT2/ABCB21/IBR1/ATCRY1/AGL14/EMB2597/CYP702A2/CYP702A5/CLEL/AGC1-2/ATMKK2/ATCIPK6/ATR4/ENP/ATCCD8/PLS/CBB3/SOB5/GH3.15/AtLAZY1/RVE1/SAUR19/AAO1/BKI1/SPL2/AGC1-1/NDL1/AtRNJ/CLEL/HEC1",66
"GO:0009813","BP","GO:0009813","flavonoid biosynthetic process","26/3835","77/22026",0.000390019230556861,0.00506810535407247,0.00398384481273585,"LAP6/UGT89C1/UGT78D1/ATMYB75/MYBD/PR-5/ATRNS1/ATCOP1/CYP98A3/ANAC042/AT5MAT/ATMYB11/GLB1/AtTT8/NA/MYC4/ANS/ABC1K1/AtCHIL/HY5/ATGSTF12/AtDMR6/DFR/ATLAC15/ATMYB111/UF3GT",26
"GO:0018958","BP","GO:0018958","phenol-containing compound metabolic process","24/3835","69/22026",0.00039204445046628,0.00506810535407247,0.00398384481273585,"BAH1/ATCTL1/NSL1/SARD1/ATICS1/ATGSTZ1/ATMES7/ATMES8/ACL/ATMES3/ATSAGT1/PCRK1/ATMES11/ATMES10/AtTT8/ATMES12/DLO1/ATMES16/ANS/AtTYDC/ATMES9/AtDMR6/CBP60G/ATLAC15",24
"GO:0009259","BP","GO:0009259","ribonucleotide metabolic process","59/3835","222/22026",0.000396065010268712,0.00509163574312112,0.00400234115639962,"NA/PDH-E1/CTPS1/PKp3/ACC1/ATHKL1/NA/UCK3/AtHMGR1/PGM/PGK/NA/NA/AtFBA1/PFK5/NA/NA/CAC3/GAPC/iPGAM2/PGK1/LPD1/ATCRSH/PKP-ALPHA/FAR4/FAR5/NA/NA/NA/AT-RSH1/ATPC1/NDPK3/CTPS4/NA/PFK3/AtFBA7/AtFBA5/NA/PDE334/LKR/ASE2/AtFBA2/ATP5/FAR1/PYR6/CAC2/PKP-BETA1/NA/PFK7/ATPA/ATPF/ATPH/ATPI/ATPE/AthCF1beta/ACCD/ATP9/ATP6-2/ATP1",59
"GO:0098660","BP","GO:0098660","inorganic ion transmembrane transport","65/3835","250/22026",0.00040035541056454,0.00511835591185827,0.00402334486452763,"ZIP5/ATZIP4/ATBOR4/AtAVP1/AtNPF7.3/ATCDPK2/ANN1/NA/NA/AtNCL/ATIRT3/VHA-E3/ABCI17/AtVAB1/ATNHX6/AHA9/NA/ATPUMP5/COPT6/ZIP3/ATUBC24/ATKT2/ACA4/ATCDF1/SKOR/AtZIP1/ACA13/AMT1;5/AMT1;3/ORF02/AHA8/NPF2.4/COPT2/MPT2/ATCAX3/MTP8/ATMTP3/ACA12/NA/ATPC1/MPC2L/ATHAK5/ATIRT1/PDE334/ATVHA-C1/ATP5/KUP8/ATIREG3/AT-NHX1/NA/APC2/ATKCO1/COPT1/AHA11/ATPA/ATPF/ATPH/NdhK/ATPE/AthCF1beta/NDHF/NDHD/ATP9/ATP6-2/ATP1",65
"GO:0006096","BP","GO:0006096","glycolytic process","20/3835","54/22026",0.000462781214229987,0.00574389933628218,0.00451506075289797,"NA/PKp3/ATHKL1/PGM/PGK/AtFBA1/PFK5/NA/GAPC/iPGAM2/PGK1/PKP-ALPHA/NA/PFK3/AtFBA7/AtFBA5/AtFBA2/PKP-BETA1/NA/PFK7",20
"GO:0006757","BP","GO:0006757","ATP generation from ADP","20/3835","54/22026",0.000462781214229987,0.00574389933628218,0.00451506075289797,"NA/PKp3/ATHKL1/PGM/PGK/AtFBA1/PFK5/NA/GAPC/iPGAM2/PGK1/PKP-ALPHA/NA/PFK3/AtFBA7/AtFBA5/AtFBA2/PKP-BETA1/NA/PFK7",20
"GO:0006865","BP","GO:0006865","amino acid transport","20/3835","54/22026",0.000462781214229987,0.00574389933628218,0.00451506075289797,"CAT8/SIAR1/AtCAT2/AtGDU4/CAT5/ATPROT3/UMAMIT14/NA/NA/ATGDU2/At4g38250/ATCAT6/AAP7/AtGDU5/AtCAT3/AtLHT1/BOU/AAP6/AAP4/DCT",20
"GO:0009081","BP","GO:0009081","branched-chain amino acid metabolic process","20/3835","54/22026",0.000462781214229987,0.00574389933628218,0.00451506075289797,"MCCA/ATBCAT-1/ATBCAT-2/NA/NA/AHASS1/ATLEUD1/ETFQO/NA/DIN4/BCAT4/ATIVD/AHAS/IPMI1/NA/HDH1/ATIMD1/GSM1/IMS2/ETFBETA",20
"GO:0009625","BP","GO:0009625","response to insect","14/3835","32/22026",0.000464178554833521,0.00574389933628218,0.00451506075289797,"BUS1/ATBG1/ATKTI1/ESM1/CYP71B15/ATWRKY70/AtLEA5/CYP83A1/ATR4/ATMYB29/AtMYB76/GSM1/ATVSP2/AtMYB28",14
"GO:0009718","BP","GO:0009718","anthocyanin-containing compound biosynthetic process","14/3835","32/22026",0.000464178554833521,0.00574389933628218,0.00451506075289797,"ATMYB75/MYBD/PR-5/ATRNS1/ANAC042/AT5MAT/GLB1/AtTT8/NA/MYC4/ANS/ABC1K1/DFR/UF3GT",14
"GO:1990641","BP","GO:1990641","response to iron ion starvation","8/3835","13/22026",0.000468809360441478,0.00577034500032755,0.00453584868333076,"FEP2/FEP3/ATMYB72/FEP1/abc1k7/AtMYB10/F6'H1/CGLD27",8
"GO:0046364","BP","GO:0046364","monosaccharide biosynthetic process","21/3835","58/22026",0.000480794514788454,0.00588655294825652,0.00462719533029489,"ATUGE1/DIN9/AJH2/PGK/KJC2/AtFBA1/NA/CML10/AtGulLO5/AtGulLO2/GAPC/PGK1/cfbp1/SBPASE/MIOX4/AtFBA7/AtFBA5/GGP/AtFBA2/GME/PCK2",21
"GO:0046939","BP","GO:0046939","nucleotide phosphorylation","23/3835","66/22026",0.000498263368681161,0.00603469516147867,0.00474364428832969,"NA/PKp3/ATHKL1/PGM/PGK/AtFBA1/PFK5/NA/GAPC/iPGAM2/PGK1/PKP-ALPHA/NA/NDPK3/NA/PFK3/AtFBA7/AtFBA5/AtFBA2/NA/PKP-BETA1/NA/PFK7",23
"GO:0042542","BP","GO:0042542","response to hydrogen peroxide","24/3835","70/22026",0.000499230244971963,0.00603469516147867,0.00474364428832969,"UGT74E2/BT3/ATDHAR1/ATCAT3/A/N-InvG/ATKTI1/ADH/NA/ATGPX3/GAPC/IDL7/F6'H1/ATACP5/ATHSP17.4/ATBT2/AtSBP1/NA/ATMEK1/CAT2/BT5/ATFER1/DREB2/HSP18.2/BT1",24
"GO:0090693","BP","GO:0090693","plant organ senescence","43/3835","151/22026",0.000500718008212578,0.00603469516147867,0.00474364428832969,"AtIAA17/MAPKKK18/BFN1/AHL27/AHK3/AtNPF7.3/ESP/SAQR/NA/AtOCT1/ATOPR1/ATSERK4/ALD1/TCP10/ATNHL10/RCA/ATWRKY54/COR15B/AtCOR15A/ANAC042/CHI/SAG201/ATWI-12/ATATG2/AtRLP41/ATWRKY70/AtWRKY22/AT-RSH1/AtLEA5/DLO1/ARR2/AtS40-3/CGA1/ATMCB1/APD7/AtSWEET15/AtDMR6/ATGLN1;1/ATGLK2/At-NEET/COR78/GATA21/HAI1",43
"GO:0097237","BP","GO:0097237","cellular response to toxic substance","17/3835","43/22026",0.000505626466858338,0.00606227794979375,0.00476532606889124,"AtSOD1/ATCCS/NA/ATMYB75/NA/ADH/AtPRX25/ATCM1/LSU3/LSU1/ATGPX6/ATFSD1/LSU4/LSU2/NA/ADH2/AtPRX71",17
"GO:0098655","BP","GO:0098655","cation transmembrane transport","61/3835","234/22026",0.000550565535480104,0.00656705489227299,0.00516211202012816,"ZIP5/ATZIP4/AtAVP1/AtNPF7.3/ATCDPK2/ANN1/NA/NA/AtNCL/ATIRT3/VHA-E3/AtVAB1/ATNHX6/AHA9/NA/ATPUMP5/COPT6/ZIP3/ATKT2/ACA4/ATCDF1/SKOR/AtZIP1/NA/ACA13/AMT1;5/AMT1;3/AHA8/COPT2/ATCAX3/MTP8/ATMTP3/ACA12/NA/ATPC1/MPC2L/ATHAK5/ATIRT1/PDE334/ATVHA-C1/ATP5/KUP8/ATIREG3/AT-NHX1/NA/BOU/APC2/ATKCO1/COPT1/AHA11/ATPA/ATPF/ATPH/NdhK/ATPE/AthCF1beta/NDHF/NDHD/ATP9/ATP6-2/ATP1",61
"GO:0006720","BP","GO:0006720","isoprenoid metabolic process","59/3835","225/22026",0.000572742020088214,0.00679653863838014,0.0053425004626852,"ATGA2OX4/AtD27/HPD/AVDE1/AtSPS2/CYP97A3/NA/ABA2/ATBG1/GES/BDG1/NHL6/TPS26/LUP5/AtHMGR1/ATNCED9/AtSPS1/ATLUP1/ATGA3OX2/GGPPS2/CYP707A2/GAS2/D14/PDE181/AtLCY/ATNCED3/UGT71B6/PES2/NA/ANTR2/ATTPS12/ATTPS13/PDE226/CYP705A1/04C11/FPS2/CYP707A1/TPS30/AT2301/B1/ABC1K1/ATSDX1/ATCCD8/CLB6/SQS2/MYBS2/PSY/CYP716A2/ATPEN3/CYP71A16/LIL3:2/TPS20/AT2353/B2/AtcPT4/AtcPT5/CLB4/AtOR/bHLH093",59
"GO:0061640","BP","GO:0061640","cytoskeleton-dependent cytokinesis","20/3835","55/22026",0.000609456022194195,0.00719531242529269,0.00565596136601272,"ATCSLD5/FU/ATCSLE1/RGA/RSW7/ATCSLB03/ATCSLB04/ATN/POK1/POK2/KINESIN-12B/ATCSLB06/ATCSLG3/ATCSLG2/ATCSLG1/CESA5/PHGAP1/EMB3013/ANQ1/CESA6",20
"GO:0042538","BP","GO:0042538","hyperosmotic salinity response","21/3835","59/22026",0.000625369743453094,0.00727086381015598,0.0057153494354499,"UGT74E2/RGL/ATHVA22A/RGA/AtCIPK16/ATP5CS/ANAC042/ATLTL1/ATNCED3/P5CS2/CORI3/ATHVA22D/ATCIPK6/ATPDX1/ATVSP2/AtCEST/AtNPF5.2/ATNIG1/ATGH9A1/COR78/ASN2",21
"GO:0000281","BP","GO:0000281","mitotic cytokinesis","16/3835","40/22026",0.000630039523986337,0.00727086381015598,0.0057153494354499,"ATCSLD5/ATCSLE1/RSW7/ATCSLB03/ATCSLB04/ATN/POK1/POK2/KINESIN-12B/ATCSLB06/ATCSLG3/ATCSLG2/ATCSLG1/CESA5/EMB3013/CESA6",16
"GO:0006972","BP","GO:0006972","hyperosmotic response","24/3835","71/22026",0.000631159516369106,0.00727086381015598,0.0057153494354499,"UGT74E2/RGL/ATHVA22A/RGA/AtCIPK16/ATP5CS/ATCYSA/ANAC042/ATLTL1/ATCYS6/ATNCED3/P5CS2/ATIRT1/CORI3/ATHVA22D/ATCIPK6/ATPDX1/ATVSP2/AtCEST/AtNPF5.2/ATNIG1/ATGH9A1/COR78/ASN2",24
"GO:0009142","BP","GO:0009142","nucleoside triphosphate biosynthetic process","22/3835","63/22026",0.000633586980291901,0.00727086381015598,0.0057153494354499,"CTPS1/NA/UCK3/NA/NA/ATPC1/NDPK3/CTPS4/NA/PDE334/ATP5/NA/ATTMPK.1/ATPA/ATPF/ATPH/ATPI/ATPE/AthCF1beta/ATP9/ATP6-2/ATP1",22
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process","37/3835","126/22026",0.000634708076772475,0.00727086381015598,0.0057153494354499,"AtSOD1/ATCCS/NA/ATCAT3/ATNR2/AtHIRD11/ATMYB75/TPX2/NA/RGL/CML23/RGA/t5ptase9/LHCB2/LHCB2/FTSH2/AtCLO3/NA/ATPRXIIF/HAOX1/GOX2/GOX1/LHCB2/ATEDS1/ATPCA/ATPCB/ATCRY1/GOX3/ATFSD1/CAT2/APX5/AtGBF1/ATRBOHD/At-NEET/SRO5/ALDH12A1/LecRK-IX.2",37
"GO:0098656","BP","GO:0098656","anion transmembrane transport","37/3835","126/22026",0.000634708076772475,0.00727086381015598,0.0057153494354499,"ALMT1/ATBOR4/SIAR1/ABCD2/ATGPT2/SLAH1/ABCI17/ATPUMP5/AtGDU4/UXT1/ATUBC24/UMAMIT14/NA/ATPPT2/NA/ORF02/NA/NPF2.4/MPT2/ANTR2/MPC2L/ATCRY1/MPC3/BASS6/ATUTR2/AtSWEET14/ATGDU2/At4g38250/ATCAT6/AtGDU5/BOU/ATSDAT/AAP6/AtSWEET13/APC2/ATGPT1/DCT",37
"GO:0019693","BP","GO:0019693","ribose phosphate metabolic process","60/3835","231/22026",0.00067091893171415,0.0076478148176677,0.00601165628209516,"NA/PDH-E1/CTPS1/PKp3/ACC1/ATHKL1/NA/UCK3/AtHMGR1/PGM/PGK/NA/NA/AtFBA1/PFK5/NA/NA/NA/CAC3/GAPC/iPGAM2/PGK1/LPD1/ATCRSH/PKP-ALPHA/FAR4/FAR5/NA/NA/NA/AT-RSH1/ATPC1/NDPK3/CTPS4/NA/PFK3/AtFBA7/AtFBA5/NA/PDE334/LKR/ASE2/AtFBA2/ATP5/FAR1/PYR6/CAC2/PKP-BETA1/NA/PFK7/ATPA/ATPF/ATPH/ATPI/ATPE/AthCF1beta/ACCD/ATP9/ATP6-2/ATP1",60
"GO:0015980","BP","GO:0015980","energy derivation by oxidation of organic compounds","43/3835","153/22026",0.000675684934183953,0.00765243310346837,0.00601528654086947,"NA/NA/ATCYTC-A/APL2/AOX1D/ATPEPC1/ADH/IDH-II/AtPNP-A/NA/APL4/NA/ATPPC2/CSY3/ETFQO/ATCS/SDH8/AOX1A/NA/PHS1/AtKIN14h/SDH7/NA/NDB2/NA/APL3/NA/PMDH2/NA/PCO1/AtUGP2/c-NAD-MDH2/ATPF/NdhK/ATPE/PETB/NDHB.1/NDHF/NDHD/NDHE/NDHA/NAD9/NAD7",43
"GO:0042335","BP","GO:0042335","cuticle development","14/3835","33/22026",0.000677938109857829,0.00765243310346837,0.00601528654086947,"KCS1/CER1/AKS1/BDG1/KCS9/AtLtpI-5/AtMAX2/HIC/KCS14/LTPG2/AHDP/ACP4/CUS2/CER3",14
"GO:0006081","BP","GO:0006081","cellular aldehyde metabolic process","19/3835","52/22026",0.000772690989822295,0.00863771473646759,0.00678977894946823,"CER1/AtGLYI2/ATGLX1/NA/NA/ADH/PDX1L4/ATPDX1.1/AtDJ1A/AAE7/ICL/CLB6/ATPDX1/NA/ATSCP2/ADH2/AtPLR1/ATPDX2/CLB4",19
"GO:0009696","BP","GO:0009696","salicylic acid metabolic process","19/3835","52/22026",0.000772690989822295,0.00863771473646759,0.00678977894946823,"BAH1/ATCTL1/NSL1/SARD1/ATICS1/ATMES7/ATMES8/ACL/ATMES3/ATSAGT1/PCRK1/ATMES11/ATMES10/ATMES12/DLO1/ATMES16/ATMES9/AtDMR6/CBP60G",19
"GO:0010150","BP","GO:0010150","leaf senescence","41/3835","145/22026",0.000778752176469018,0.00866361796321782,0.00681014049057926,"AtIAA17/MAPKKK18/BFN1/AHL27/AHK3/AtNPF7.3/ESP/SAQR/NA/AtOCT1/ATOPR1/ATSERK4/ALD1/TCP10/ATNHL10/RCA/ATWRKY54/COR15B/AtCOR15A/ANAC042/CHI/SAG201/ATWI-12/ATATG2/AtRLP41/ATWRKY70/AtWRKY22/AT-RSH1/AtLEA5/DLO1/ARR2/AtS40-3/ATMCB1/APD7/AtSWEET15/AtDMR6/ATGLN1;1/ATGLK2/At-NEET/COR78/HAI1",41
"GO:0010119","BP","GO:0010119","regulation of stomatal movement","30/3835","97/22026",0.000788378904996637,0.00872875017302496,0.00686133844288183,"MAPKKK18/ATEXO70B2/AKS1/ATBG1/HT1/AIT1/ATBCA4/LHCB2/LHCB2/ELF3/APK1B/ATCOP1/ATWRKY54/ATBCA1/AHG3/AtTCTP1/LHCB2/ATWRKY70/BLUS1/ARR2/AtIQM1/ZIF1/AtRZPF34/CaS/BGLU37/AT-NHX1/HMA7/LHCB3/ATKCO1/ABI2",30
"GO:0071489","BP","GO:0071489","cellular response to red or far red light","20/3835","56/22026",0.000794632605641186,0.00875609452120811,0.00688283279472666,"PAP3/ARR4/AtWIND1/PKS1/ELF3/AtHBP2/AtCOR15A/AtPIF4/SPA1/APRR9/PIL1/HYH/ELIP/A-PUT2/PIF6/EID1/ELIP2/PKS4/HY5/KIN1",20
"GO:0010205","BP","GO:0010205","photoinhibition","7/3835","11/22026",0.000826106427506013,0.00901702959079676,0.00708794392616877,"ATPDI6/FTSH2/DEG7/ADS3/FAD6/FTSH5/ABI2",7
"GO:0043155","BP","GO:0043155","negative regulation of photosynthesis, light reaction","7/3835","11/22026",0.000826106427506013,0.00901702959079676,0.00708794392616877,"ATPDI6/FTSH2/DEG7/ADS3/FAD6/FTSH5/ABI2",7
"GO:0046688","BP","GO:0046688","response to copper ion","9/3835","17/22026",0.0009190720583838,0.00998466076572823,0.00784856198115743,"MT1C/AtSOD1/DRT112/LAC5/ATPCAP1/ATFSD1/LAC8/ATVSP2/ATLAC15",9
"GO:1905156","BP","GO:1905156","negative regulation of photosynthesis","8/3835","14/22026",0.000926892549377964,0.0100225670993486,0.00787835870794452,"ATPDI6/FTSH2/DEG7/ADS3/CP12/FAD6/FTSH5/ABI2",8
"GO:0050801","BP","GO:0050801","ion homeostasis","72/3835","291/22026",0.000932063923977139,0.0100316089306191,0.00788546614752753,"ATFRO2/ATGLR3.4/AtCRT3/ATCCS/ATBOR4/DRT112/ATCYTC-A/AtNPF7.3/PMI1/SIAR1/AtNCL/ATMYB72/AtCAT2/ABS4/SLAH4/SLAH1/ATCHX16/ATCOX19-1/AtNPF3.1/HHO2/HIPP20/PSY1R/BOR5/ATNHX6/AHA9/COPT6/ATGLR2.9/ATUBC24/ATFER4/BHLH100/ACA4/ATCDF1/AtBOR1/SKOR/abc1k7/ATFRD3/ATACP5/ATRAB28/AHA8/COPT2/ATPLC9/AtG3Pp1/AtIDD2/ATCAX3/ATCHX20/CCH/BHLH038/BHLH039/MTP8/ABC1/ATCRY1/ATIRT1/MEB1/ATFER1/ATCHX26/NA/ATGLR2.6/ATGLR2.5/ZIF1/ATSPX4/ATIREG3/AT-NHX1/DES1/ATCHX18/NA/ATSDAT/At-NEET/AtMYB49/ATKCO1/COPT1/AHA11/ATFP3",72
"GO:0008652","BP","GO:0008652","cellular amino acid biosynthetic process","54/3835","206/22026",0.000961842847617541,0.0102045038564312,0.008021372271261,"THA1/ATBCAT-2/PGDH/AOAT1/ASB1/GLN1;5/ABA2/AtMYB20/AGT/ACC4/ARD/ADCS/AHASS1/ATP5CS/ANAC042/ATLEUD1/AK3/ATMS2/NA/ATGSKB6/3-PGDH/HMT3/ATHMT-1/ATCM1/ASN1/AHAS/TRP3/P5CS2/IPMI1/ATCS-C/GLB1/ATARD2/AtNAOD/TSB2/MTO2/ATR4/LKR/AtDAHP2/PSAT1/ACS8/SHM1/NA/FD-GOGAT/ATIMD1/GLN1;4/GSM1/IMS2/DES1/ATGSL1/ATGLN1;1/NA/BETA-UP/ASN2/ACS5",54
"GO:0042430","BP","GO:0042430","indole-containing compound metabolic process","25/3835","77/22026",0.000961867651356609,0.0102045038564312,0.008021372271261,"UGT74E2/AMI1/IGMT1/ASB1/ALF1/CYP71A13/YUC7/ATWRKY33/ATHSPRO2/ANAC042/BGLU23/CYP71B15/AtNIT2/ATMAPK3/TRP3/ATWRKY70/IBR1/TSB2/GGP1/ATR4/CYCLASE1/CYP81F4/CYP81F1/NA/CYP81F2",25
"GO:0016108","BP","GO:0016108","tetraterpenoid metabolic process","14/3835","34/22026",0.000969363733735336,0.0102045038564312,0.008021372271261,"HPD/AVDE1/CYP97A3/PDE181/AtLCY/ANTR2/PDE226/B1/ABC1K1/ATSDX1/ATCCD8/PSY/B2/AtOR",14
"GO:0016116","BP","GO:0016116","carotenoid metabolic process","14/3835","34/22026",0.000969363733735336,0.0102045038564312,0.008021372271261,"HPD/AVDE1/CYP97A3/PDE181/AtLCY/ANTR2/PDE226/B1/ABC1K1/ATSDX1/ATCCD8/PSY/B2/AtOR",14
"GO:0009117","BP","GO:0009117","nucleotide metabolic process","69/3835","277/22026",0.00097017754901247,0.0102045038564312,0.008021372271261,"ATNADK2/NA/PDH-E1/CTPS1/PKp3/ACC1/ATHKL1/NA/UCK3/AtHMGR1/PGM/PGK/QPT/NA/NA/AtFBA1/PFK5/NA/NA/NA/CAC3/GAPC/iPGAM2/PGK1/AtDJ1A/LPD1/ATCRSH/PKP-ALPHA/FAR4/FAR5/NA/NA/NA/AT-RSH1/ATPC1/ATCRY1/NDPK3/NA/CTPS4/NA/PFK3/AtFBA7/AtFBA5/NA/PDE334/LKR/ASE2/NAPRT1/AtFBA2/ATP5/AO/FAR1/PYR6/NA/CAC2/PKP-BETA1/NA/PFK7/ATTMPK.1/ATPA/ATPF/ATPH/ATPI/ATPE/AthCF1beta/ACCD/ATP9/ATP6-2/ATP1",69
"GO:0044264","BP","GO:0044264","cellular polysaccharide metabolic process","72/3835","292/22026",0.00103002357983712,0.0107700323766288,0.00846591272656806,"ATBXL2/ATCSLD5/ATGSL06/ATCTL1/ATUGE1/AtAVP1/ATGATL1/APL2/FEI1/XTH30/ATCSLE1/UGE3/AMY3/ATFUT3/NA/ATXTH27/EXGT-A1/XTH10/APL4/FRA8/ATCSLB03/ATCSLB04/MEE25/AtXTH32/IRX9/TBL34/DPE2/AtSS2/AFP4/ARAF/LSF2/NA/XTH16/AXY4L/PHS1/COBL2/AtXTH31/ATPTPKIS1/LESV/SBPASE/STL2/RGXT1/ATSUS3/ATISA3/FRK4/XTH15/AT-BETA-AMY/ATCSLB06/AtBAM3/ATSS4/XTH29/ATCSLG3/ATCSLG2/ATCSLG1/GDPDL3/ATXTH19/PII1/APL3/CESA5/AtUGP2/MEX1/ATGSL09/ATXTH20/ATBXL1/ATGH9A1/FRK1/XTH25/ANAC101/ATBXL4/CESA6/XTH6/IRX15-L",72
"GO:0006073","BP","GO:0006073","cellular glucan metabolic process","56/3835","216/22026",0.00103957354057539,0.0107700323766288,0.00846591272656806,"ATCSLD5/ATGSL06/ATCTL1/AtAVP1/APL2/FEI1/XTH30/ATCSLE1/AMY3/ATFUT3/ATXTH27/EXGT-A1/XTH10/APL4/ATCSLB03/ATCSLB04/AtXTH32/DPE2/AtSS2/AFP4/LSF2/XTH16/AXY4L/PHS1/COBL2/AtXTH31/ATPTPKIS1/LESV/SBPASE/STL2/ATSUS3/ATISA3/FRK4/XTH15/AT-BETA-AMY/ATCSLB06/AtBAM3/ATSS4/XTH29/ATCSLG3/ATCSLG2/ATCSLG1/GDPDL3/ATXTH19/PII1/APL3/CESA5/AtUGP2/MEX1/ATGSL09/ATXTH20/ATGH9A1/FRK1/XTH25/CESA6/XTH6",56
"GO:0009738","BP","GO:0009738","abscisic acid-activated signaling pathway","53/3835","202/22026",0.00104167804379132,0.0107700323766288,0.00846591272656806,"MAPKKK18/AIP1/AtNIGT1/GLYI4/ABCG40/ATCDPK1/CAR8/MLP423/ATCDPK2/PMI1/ATBG1/ABO3/ARR11/AFP1/CAR6/CAR7/ATCPK30/ATHB6/CIPK3/ABCG31/ABS7/MAPKKK17/AtPYL4/PYL6/ATGPX3/ATHB-7/AFP4/AHG3/RIFP1/ATMAPK3/FLA4/ATBT2/ATCEN2/FER/EDL3/ATCPK4/ARCK1/PYR1/AIRP2/ATPK10/AtPYL5/MYBS2/HY5/AIP2/ATCDPK9/CBP60G/NA/CIP1/PYL1/PYL8/ABI2/HAI1/ALX8",53
"GO:0031349","BP","GO:0031349","positive regulation of defense response","28/3835","90/22026",0.00104721576695829,0.0107700323766288,0.00846591272656806,"PLIP2/ATEXO70B2/APK2A/FMO1/ATMYB72/SARD1/ATGSTU4/EVR/AtRLP23/BOP2/NA/PCC1/ATWRKY70/PLIP3/ATCRY1/ARCK1/AtRLP51/NA/ATGPX7/AtMORC2/AO/AtGH3.12/GLIP1/NA/ATERF-2/SARD4/ADF4/LecRK-IX.2",28
