"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071453","BP","GO:0071453","cellular response to oxygen levels","79/3067","241/22026",5.73526332440845e-14,1.09230696951234e-11,8.84163561303541e-12,"ANAC002/NA/ARI12/MAPKKK13/NA/FMO1/NA/AtBBE3/AtBBE6/MPSR1/ATGA2OX2/AtBBE10/EXL1/NA/ATPME1/UCK3/NA/NA/NA/AtPERK9/SAUR78/NA/AtPPsPase1/ATHSP101/CP12-3/ATOPR1/GAL1/RHA2B/ATSERK4/NA/CBP1/AHB1/NA/ATPUMP5/PLA/ATCAMBP25/ATCAL4/NA/NA/NA/HRA1/BTS/ETR2/PRP/HCR1/AGC2/AT-POX/ZAT7/ATHSP17.4/ATPSK3/ATWRKY70/NA/CP12/ATHSP22.0/NA/SGT1A/NA/ACBP3/DIC2/NA/ATXTH18/GAE1/CYP82C2/UGT73B3/DREB2/HSP17.6II/AT-HSP17.6A/NA/ATBCB/DIN10/FLOT1/CBP60G/NA/CYP81F2/AtXTH22/NA/ANAC102/NA/cMCU",79
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels","85/3067","270/22026",8.50676310533584e-14,1.48513905880655e-11,1.20213994409614e-11,"ANAC002/NA/ARI12/MAPKKK13/NA/FMO1/NA/AOAT1/AtBBE3/AtBBE6/MPSR1/ATGA2OX2/AtBBE10/EXL1/NA/ATPME1/UCK3/NA/NA/NA/AtPERK9/SAUR78/NA/AtPPsPase1/ATHSP101/CP12-3/ATOPR1/GAL1/RHA2B/ATSERK4/NA/CBP1/AHB1/NA/ATPUMP5/PLA/ATCAMBP25/ATCAL4/NA/NA/NA/HRA1/BTS/ETR2/PRP/HCR1/AGC2/AT-POX/ZAT7/ATHSP17.4/ATEDS1/ATPSK3/ATWRKY70/NA/CP12/ATHSP22.0/NA/SGT1A/NA/ACBP3/DIC2/AtFBA7/ACBP2/NA/ATXTH18/GAE1/CYP82C2/UGT73B3/DREB2/HSP17.6II/AT-HSP17.6A/NA/ATBCB/DIN10/FLOT1/CBP60G/NA/AGR/CYP81F2/VIN3/AtXTH22/NA/ANAC102/NA/cMCU",85
"GO:0070482","BP","GO:0070482","response to oxygen levels","85/3067","271/22026",1.07251217027031e-13,1.72839461285869e-11,1.39904219134046e-11,"ANAC002/NA/ARI12/MAPKKK13/NA/FMO1/NA/AOAT1/AtBBE3/AtBBE6/MPSR1/ATGA2OX2/AtBBE10/EXL1/NA/ATPME1/UCK3/NA/NA/NA/AtPERK9/SAUR78/NA/AtPPsPase1/ATHSP101/CP12-3/ATOPR1/GAL1/RHA2B/ATSERK4/NA/CBP1/AHB1/NA/ATPUMP5/PLA/ATCAMBP25/ATCAL4/NA/NA/NA/HRA1/BTS/ETR2/PRP/HCR1/AGC2/AT-POX/ZAT7/ATHSP17.4/ATEDS1/ATPSK3/ATWRKY70/NA/CP12/ATHSP22.0/NA/SGT1A/NA/ACBP3/DIC2/AtFBA7/ACBP2/NA/ATXTH18/GAE1/CYP82C2/UGT73B3/DREB2/HSP17.6II/AT-HSP17.6A/NA/ATBCB/DIN10/FLOT1/CBP60G/NA/AGR/CYP81F2/VIN3/AtXTH22/NA/ANAC102/NA/cMCU",85
"GO:0001666","BP","GO:0001666","response to hypoxia","83/3067","266/22026",2.86066674277956e-13,4.28078344723084e-11,3.46506325008862e-11,"ANAC002/NA/ARI12/MAPKKK13/NA/FMO1/NA/AOAT1/AtBBE3/AtBBE6/MPSR1/ATGA2OX2/AtBBE10/EXL1/NA/ATPME1/UCK3/NA/NA/NA/AtPERK9/SAUR78/NA/AtPPsPase1/ATHSP101/ATOPR1/GAL1/RHA2B/ATSERK4/NA/CBP1/AHB1/NA/ATPUMP5/PLA/ATCAMBP25/ATCAL4/NA/NA/NA/HRA1/BTS/ETR2/PRP/HCR1/AGC2/AT-POX/ZAT7/ATHSP17.4/ATEDS1/ATPSK3/ATWRKY70/NA/ATHSP22.0/NA/SGT1A/NA/ACBP3/DIC2/AtFBA7/ACBP2/NA/ATXTH18/GAE1/CYP82C2/UGT73B3/DREB2/HSP17.6II/AT-HSP17.6A/NA/ATBCB/DIN10/FLOT1/CBP60G/NA/AGR/CYP81F2/VIN3/AtXTH22/NA/ANAC102/NA/cMCU",83
"GO:0071456","BP","GO:0071456","cellular response to hypoxia","77/3067","239/22026",3.2848628292757e-13,4.52801310220943e-11,3.66518231762814e-11,"ANAC002/NA/ARI12/MAPKKK13/NA/FMO1/NA/AtBBE3/AtBBE6/MPSR1/ATGA2OX2/AtBBE10/EXL1/NA/ATPME1/UCK3/NA/NA/NA/AtPERK9/SAUR78/NA/AtPPsPase1/ATHSP101/ATOPR1/GAL1/RHA2B/ATSERK4/NA/CBP1/AHB1/NA/ATPUMP5/PLA/ATCAMBP25/ATCAL4/NA/NA/NA/HRA1/BTS/ETR2/PRP/HCR1/AGC2/AT-POX/ZAT7/ATHSP17.4/ATPSK3/ATWRKY70/NA/ATHSP22.0/NA/SGT1A/NA/ACBP3/DIC2/NA/ATXTH18/GAE1/CYP82C2/UGT73B3/DREB2/HSP17.6II/AT-HSP17.6A/NA/ATBCB/DIN10/FLOT1/CBP60G/NA/CYP81F2/AtXTH22/NA/ANAC102/NA/cMCU",77
"GO:0080167","BP","GO:0080167","response to karrikin","51/3067","128/22026",3.80061572196423e-13,4.52801310220943e-11,3.66518231762814e-11,"NA/UGT74E2/ATGPAT1/ATGSTU17/ADR1/CP22/GDC1/NA/BGLU4/ATGPT2/NA/RHA2B/NA/ATC4H/ABS2/ATPAL1/NA/BGLU28/NA/NA/ATBFRUCT1/NA/BRT1/ELIP/ATGSTU27/ATNRT2.6/CAB4/BIC1/AtFBA8/A11/BDR7/AtSTS/ALKBH10B/PETC/NA/ADC2/PEARLI/BBX20/ABCI20/AtCHIL/LNK4/RIQ1/ATFLS1/UGT78D2/DIN10/DGR2/NA/AT2353/NA/WOX2/sks17",51
"GO:0009415","BP","GO:0009415","response to water","112/3067","408/22026",3.87857253002716e-13,4.52801310220943e-11,3.66518231762814e-11,"AtLEA14/CER1/ATGST1/UGT74E2/ATCTL1/AtMYB60/CRB/ATGSTU17/AtNPF6.3/CDI3/ATOCT6/RAP2.4/AtSUN3/STMP2/COR413-TM1/ATCIPK23/AtLrgB/AtLEA4-1/ADR1/ANN1/RAP2.6/ATPER1/LEA7/AtGolS2/DRY2/VI1/ATMGL/STMP3/ATHPR1/ATHB29/ATDR4/ATCDSP32/AtOCT5/AHK4/LHCB2/LHCB2/AtPGR5/AtCAPE9/AHA1/PSB29/LEA/CSI1/ATSEH/AtCLO3/AtLEA4-2/AtPUB23/ABI5/ATPAL1/PIP2;2/AKR4C8/AtLtpI-5/ANNAT4/ATWRKY54/ATCYSA/ATCAMBP25/ATBZIP12/BHLH100/ATHH2/LEA27/AtGolS1/LDAP2/ABR/AtEWR1/AtOCT4/ATRH9/AXR2/FMA/AOC1/LHCB2/AT-POX/AtRDUF1/AIK1/LTI30/XERO1/PSRP2/AtPUB22/ARP1/ATWRKY70/ATSUS3/AtRbcX1/ATCRY1/ARCK1/PIP1;5/NA/ATMEK1/ANAC072/RDK1/NA/ATPLAT1/DREB2/AtLEA4-5/Rap2.6L/AtCor6.6/NA/SLAH3/ATCHIA/ATSTP13/CBP60G/AATP1/RS5/LTI65/COR78/HCF106/AtHsp90.2/AtLtpI-11/DEWAX/ANNAT2/XTH6/ATDI8/SNRK2-3/ABA1/ATMYB44",112
"GO:0009414","BP","GO:0009414","response to water deprivation","110/3067","398/22026",3.89041698519188e-13,4.52801310220943e-11,3.66518231762814e-11,"AtLEA14/CER1/ATGST1/UGT74E2/ATCTL1/AtMYB60/CRB/ATGSTU17/AtNPF6.3/ATOCT6/RAP2.4/AtSUN3/STMP2/COR413-TM1/ATCIPK23/AtLrgB/AtLEA4-1/ADR1/ANN1/RAP2.6/ATPER1/LEA7/AtGolS2/DRY2/VI1/ATMGL/STMP3/ATHPR1/ATHB29/ATDR4/ATCDSP32/AtOCT5/AHK4/LHCB2/LHCB2/AtPGR5/AtCAPE9/AHA1/PSB29/LEA/CSI1/ATSEH/AtCLO3/AtLEA4-2/AtPUB23/ABI5/ATPAL1/PIP2;2/AKR4C8/AtLtpI-5/ANNAT4/ATWRKY54/ATCYSA/ATCAMBP25/ATBZIP12/BHLH100/ATHH2/LEA27/AtGolS1/LDAP2/ABR/AtEWR1/AtOCT4/ATRH9/AXR2/AOC1/LHCB2/AT-POX/AtRDUF1/AIK1/LTI30/XERO1/PSRP2/AtPUB22/ARP1/ATWRKY70/ATSUS3/AtRbcX1/ATCRY1/ARCK1/PIP1;5/NA/ATMEK1/ANAC072/RDK1/NA/ATPLAT1/DREB2/AtLEA4-5/Rap2.6L/AtCor6.6/NA/SLAH3/ATCHIA/ATSTP13/CBP60G/AATP1/RS5/LTI65/COR78/HCF106/AtHsp90.2/AtLtpI-11/DEWAX/ANNAT2/XTH6/ATDI8/SNRK2-3/ABA1/ATMYB44",110
"GO:0001101","BP","GO:0001101","response to acid chemical","118/3067","440/22026",5.16766153340732e-13,5.69802679604649e-11,4.61224527995523e-11,"AtLEA14/CER1/ATGST1/ATGLR3.4/UGT74E2/ATCTL1/AtMYB60/CRB/ATGSTU17/AtNPF6.3/CDI3/ATOCT6/RAP2.4/AtSUN3/STMP2/COR413-TM1/ATCIPK23/AtLrgB/AtLEA4-1/ADR1/ANN1/RAP2.6/ATPER1/LEA7/AtGolS2/DRY2/VI1/ATMGL/STMP3/ATHPR1/ATHB29/ATDR4/ATCDSP32/AtOCT5/AHK4/LHCB2/LHCB2/AtPGR5/AtCAPE9/AHA1/PSB29/LEA/CSI1/ATSEH/ATGLR2.9/ATGLR2.7/AtCLO3/AtLEA4-2/AtPUB23/ABI5/ATPAL1/PIP2;2/AKR4C8/AtLtpI-5/ANNAT4/ATWRKY54/ATCYSA/ATCAMBP25/ATBZIP12/BHLH100/ATHH2/LEA27/AtGolS1/LDAP2/ABR/ATGLR1.1/AtEWR1/AtOCT4/ATRH9/AXR2/FMA/AOC1/LHCB2/AT-POX/ATMAPK3/AtRDUF1/AIK1/LTI30/XERO1/PSRP2/AtPUB22/ARP1/ATWRKY70/ATSUS3/AtRbcX1/ATCRY1/ARCK1/PIP1;5/NA/ATMEK1/ANAC072/RDK1/NA/ATPLAT1/DREB2/AtLEA4-5/Rap2.6L/AtCor6.6/NA/SLAH3/ATCHIA/ATSTP13/CBP60G/AATP1/RS5/ATGLR1.2/LTI65/COR78/HCF106/AtHsp90.2/AtLtpI-11/DEWAX/ANNAT2/XTH6/ATDI8/SNRK2-3/ABA1/ATMYB44",118
"GO:0009620","BP","GO:0009620","response to fungus","103/3067","375/22026",3.2878754357187e-12,3.35418615311064e-10,2.71503273089373e-10,"AtLEA14/CER1/ATGRXS13/GWD/LOV1/NA/FMO1/ATLFNR2/AtWAK1/RAP2.4/LTPG1/ATNR2/APCB1/IOS1/ADR2/NA/ATMLO6/NA/NA/PXMT1/RTP1/ATKTI1/ATICS1/ATBBD1/ATWAKL10/AtRLP17/LURP1/CBP1/AtTLP2/AP2C1/NA/atPARG2/AtCLO3/NA/BLH1/NA/ATMLO12/ATWRKY54/NA/ATCNGC11/AtVIP1/ALPHA-DOX1/ATBCA1/NA/ATTLP9/RWA2/BGLU23/NA/AtEWR1/ATBFRUCT1/ATPME3/NA/CES101/PCC1/GAE6/ATPERK1/AtRLP42/AOC3/NA/FAMT/LecRK-I.1/LecRK-I.2/LecRK-I.3/AAE3/ATPCB/HR3/HR4/LTI30/FER/ATWRKY70/AtPME41/ARGAH2/DLO1/ATOSM34/AZI3/ACD6/RPP4/RPP5/RLM3/ATNPR4/AtBBE19/SGT1A/ACBP3/GAE1/PCK1/ATRING1/LRR1/ATWRKY50/CBP60G/PDI/NA/GLIP1/UPI/ATNPR3/ATWRKY8/CEP1/NA/THE1/CYP81F2/NdhN/AtPRX71/ATWRKY51/ATMYB44",103
"GO:0042440","BP","GO:0042440","pigment metabolic process","62/3067","181/22026",3.36219137065983e-12,3.35418615311064e-10,2.71503273089373e-10,"POR/UGT89C1/AtCRT3/ALB-1V/ATCAO/ATMUM4/AtHEMA1/HO3/ATMYBL2/NA/PR-5/ATRHM1/ASE1/ATGLK1/PSB29/NA/HEME2/NTRC/ANAC042/PDE326/anac046/HEME1/BRT1/ELIP/AT5MAT/ATG4/CYP97C1/ACSF/GUN4/HEMG1/hemf2/ATCRY1/AtTT8/NYE2/APT4/NYC1/NA/ELIP2/AtCLA1/LIL3:1/CH-42/ANS/CHLM/CIP7/PORB/NOL/ABAR/ATCHS/ATGSTF12/PSY/DFR/ATGLK2/LIL3:2/CYP705A5/ATMYB111/B2/UF3GT/PORA/GATA21/LUT2/AtOR/ABA1",62
"GO:0009751","BP","GO:0009751","response to salicylic acid","59/3067","170/22026",5.98659595131528e-12,5.70087205363887e-10,4.61454836247317e-10,"UGT1/CBRLK1/FMOGS-OX6/AtRDR1/GLYI4/AtWAK1/WAK2/DREB26/RAP2.6/MYBS1/GRI/GLIP2/ATPP2-A5/STMP3/STMP7/RGL/PXMT1/ATKTI1/ATOPR1/ATEXT1/ATWAKL10/ATNUDT6/ALD1/LURP1/AtCAPE7/AtMUR3/ATGSTU7/AtCLO3/ATWRKY54/ALPHA-DOX1/GASA5/RGL2/PCC1/FAMT/ATEDS1/ATBT2/HR4/ATWRKY70/NA/DLO1/ACD6/BAL/ATNPR4/CRK5/CRK9/CRK20/AEP3/NA/AtSWEET15/Rap2.6L/NA/ATWRKY38/GLIP1/HRT/DIR1/ANK/CLB4/ATMYB44/ATBT4",59
"GO:0009627","BP","GO:0009627","systemic acquired resistance","37/3067","83/22026",1.20868834445533e-11,1.10095742679736e-09,8.91165639779194e-10,"NIMIN-1/NIMIN-3/NA/FMO1/NA/ILL6/CPN60B/SARD1/ATICS1/PR-5/ALD1/AtCAPE9/AtPNP-A/CHI/ALPHA-DOX1/NIMIN-2/ATEDS1/ATWRKY70/AtBG2/ATCRY1/BAL/ATNPR4/NA/CRK9/ACP4/AtMORC2/NA/AED1/AtGH3.12/CBP60G/GLIP1/ATNPR3/DIR1/DIR1-like/NA/AtLTP4.4/CLB4",37
"GO:0042742","BP","GO:0042742","defense response to bacterium","117/3067","455/22026",1.28890536557956e-11,1.12510697537049e-09,9.10713396468714e-10,"CER1/NIMIN-1/ATGST1/OE23/AtCRT3/CRB/CBRLK1/AtJAZ1/FMO1/ATLFNR2/AtSUN3/STMP2/ABCG14/PRK/ATSBT3.3/ADR1/IOS1/NA/GRI/mMDH1/GLIP2/PXMT1/RTP1/HWI1/ATKTI1/SARD1/ATICS1/AHK4/ALD1/PR-1-LIKE/ATWRKY17/NHL13/RCA/ATWRKY54/ACA4/AtSDR3/ALPHA-DOX1/ATCYP38/ATBCA1/LecRK-VI.1/LGO/HAOX2/ATPME3/GOX1/mMDH2/GAE6/AT-POX/DM2h/LecRK-I.1/LecRK-I.2/LecRK-I.3/ATEDS1/ATPCB/ZAR1/SBPASE/ATWRKY70/SIB1/LecRK-V.6/CYP20-3/TROL/LecRK-IV.4/ATGSTF2/PETC/ATCRY1/ATPD/emb2448/ATOSM34/APD1/ACD6/BAL/GOX3/AtRLP51/ATNPR4/SOBER1/CRK5/CRK6/CRK7/CRK8/CRK10/CRK12/CRK13/CRK15/CRK18/CRK20/CRK21/CRK22/CRK23/ACBP3/ATMEK1/RPS2/LecRK-V.9/GAE1/PDE334/ATPME44/AtMORC2/2-Cys/LecRK-IX.1/BETA/SAG101/AtVDAC-3/CSA1/ATWRKY38/CBP60G/GLIP1/ATNPR3/ATWRKY8/ATWRKY48/AtHsp90.2/NA/CYP81F2/DORN1/LecRK-I.10/ATWRKY51/ATLFNR1/MSP-1/ATMYB44/ATNRAMP4",117
"GO:0015994","BP","GO:0015994","chlorophyll metabolic process","38/3067","87/22026",1.37152093152677e-11,1.14933454061943e-09,9.30324303448264e-10,"POR/HCAR/ALB-1V/AVDE1/ATCAO/EMB1303/AtHEMA1/NA/ATGLK1/PSB29/NA/HEME2/NTRC/PDE326/anac046/HEME1/ELIP/ATG4/ACSF/GUN4/HEMG1/hemf2/NYE2/NYC1/ELIP2/AtCLA1/LIL3:1/CH-42/CHLM/CIP7/PORB/NOL/ABAR/CLD1/ATGLK2/LIL3:2/PORA/GATA21",38
