"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070180","MF","GO:0070180","large ribosomal subunit rRNA binding","8/1634","14/22005",1.8188287653065e-06,0.00010863368170967,9.97309935426436e-05,"NA/NA/NA/NA/NA/NA/RPL12C/HLL",8
"GO:0019207","MF","GO:0019207","kinase regulator activity","21/1634","98/22005",8.37360494803862e-06,0.000458454870905115,0.000420883827651415,"CYCJ18/CYCD6;1/CYCB2;3/CYCA2;3/MAKR3/RPP1.1/CYCA2;4/SDS/CYCB2;4/CYC1BAT/AtKRP7/CYCD3/NA/CYCB1;4/CYCA1;1/CYC1/GLB1/CYCB2;1/AtTPX2/RPP1.3/RPP1.2",21
"GO:0016538","MF","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","14/1634","53/22005",2.2381559121682e-05,0.00113112956484193,0.0010384318523663,"CYCJ18/CYCD6;1/CYCB2;3/CYCA2;3/CYCA2;4/SDS/CYCB2;4/CYC1BAT/AtKRP7/CYCD3/CYCB1;4/CYCA1;1/CYC1/CYCB2;1",14
"GO:0019887","MF","GO:0019887","protein kinase regulator activity","19/1634","92/22005",3.82853604877536e-05,0.00179667727431815,0.00164943695935961,"CYCJ18/CYCD6;1/CYCB2;3/CYCA2;3/RPP1.1/CYCA2;4/SDS/CYCB2;4/CYC1BAT/AtKRP7/CYCD3/NA/CYCB1;4/CYCA1;1/CYC1/CYCB2;1/AtTPX2/RPP1.3/RPP1.2",19
"GO:0016872","MF","GO:0016872","intramolecular lyase activity","6/1634","12/22005",0.000103803943332081,0.00454661271794515,0.00417401119503736,"ATMIPS3/AtFAP1/AtFAP3/CPI1/NA/ATIPS2",6
"GO:0016838","MF","GO:0016838","carbon-oxygen lyase activity, acting on phosphates","10/1634","40/22005",0.000534057435456219,0.021929733443421,0.0201325599023956,"AtsesterTPS2/TPS9/NA/TPS22/NA/TPS25/NA/NA/TPS26/TPS30",10
"GO:0016273","MF","GO:0016273","arginine N-methyltransferase activity","5/1634","12/22005",0.00114135664952997,0.0416595177078438,0.0382454596596884,"AtPMRT5/NA/ATPRMT1A/ATPRMT4B/ATPRMT3",5
"GO:0016274","MF","GO:0016274","protein-arginine N-methyltransferase activity","5/1634","12/22005",0.00114135664952997,0.0416595177078438,0.0382454596596884,"AtPMRT5/NA/ATPRMT1A/ATPRMT4B/ATPRMT3",5
"GO:0003697","MF","GO:0003697","single-stranded DNA binding","15/1634","84/22005",0.00121831450391536,0.0421280331090734,0.0386755795425764,"ATWHY1/ATWHY3/MCM3/ATMCM2/MCM5/MCM6/ATRPA32B/GR-RBP3/MCM7/MCM4/AtGRP4/ICU2/ATGRP2/ATWHY2/CDC45",15
"GO:0008094","MF","GO:0008094","DNA-dependent ATPase activity","18/1634","112/22005",0.00148947212706066,0.0489291593739428,0.0449193436213558,"ATRAD54/MCM3/ATMCM2/EMB2811/MCM5/MCM6/GYRA/STI/ATMSH7/MCM7/RECQI1/ATRECQ4A/NA/NA/MCM4/NA/NA/ATDDM1",18
"GO:0070181","MF","GO:0070181","small ribosomal subunit rRNA binding","5/1634","14/22005",0.00254485308203873,0.079617546423783,0.0730927727322401,"NA/NA/NA/ATRPS13A/NA",5
"GO:0004386","MF","GO:0004386","helicase activity","21/1634","147/22005",0.00286177250465036,0.0796348617632627,0.0731086690544733,"MCM3/NA/ATMCM2/MCM5/MCM6/ATRH9/NA/NA/MCM7/NA/RECQI1/NA/ATRECQ4A/RH46/AtRH57/NA/MCM4/NA/SDE3/NA/ATDDM1",21
"GO:0010333","MF","GO:0010333","terpene synthase activity","8/1634","34/22005",0.0028820926536162,0.0796348617632627,0.0731086690544733,"AtsesterTPS2/TPS9/NA/TPS22/NA/TPS25/TPS26/TPS30",8
"GO:0015112","MF","GO:0015112","nitrate transmembrane transporter activity","7/1634","27/22005",0.00290903604614658,0.0796348617632627,0.0731086690544733,"ATNRT2.3/AtNPF2.9/ACH1/ACH2/ATNRT2.4/AtNPF7.3/NPF2.3",7
"GO:0005504","MF","GO:0005504","fatty acid binding","6/1634","21/22005",0.00341015490916229,0.089618871012785,0.0822744742294733,"ACX6/NA/AtLTP4.4/AtFAP1/AtFAP3/NA",6
"GO:0008170","MF","GO:0008170","N-methyltransferase activity","14/1634","85/22005",0.00380116764892615,0.0960525825132493,0.0881809337180035,"NA/NA/AtPMRT5/ATXR5/NA/ATXR4/SDG18/ATPRMT1A/ATFIB2/ATPRMT4B/AtPMEAMT/AtTRM11/ATPRMT3/ASHR3",14
"GO:0003678","MF","GO:0003678","DNA helicase activity","11/1634","60/22005",0.00425976251312061,0.10016199557334,0.0919535744028262,"MCM3/ATMCM2/MCM5/MCM6/MCM7/RECQI1/ATRECQ4A/MCM4/NA/NA/ATDDM1",11
"GO:0043138","MF","GO:0043138","3'-5' DNA helicase activity","6/1634","22/22005",0.00439823709992046,0.10016199557334,0.0919535744028262,"ATMCM2/MCM5/MCM6/MCM7/RECQI1/ATRECQ4A",6
"GO:0051011","MF","GO:0051011","microtubule minus-end binding","4/1634","10/22005",0.00442115353367864,0.10016199557334,0.0919535744028262,"AUG4/ATGCP4/NA/NA",4
"GO:0008757","MF","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","25/1634","193/22005",0.0046239673961429,0.101264885975529,0.0929660813329782,"AtUPM1/CMT2/NA/NA/AtTRM3/AtPMRT5/ATXR5/NA/ATXR4/SDG18/NA/AtTRM4d/ATPRMT1A/DDM2/ATFIB2/ATPRMT4B/ASMT/AtTRM82/AtPMEAMT/AtTRM11/ATPRMT3/GXM1/ASHR3/NA/AtIAMT1",25
"GO:0016741","MF","GO:0016741","transferase activity, transferring one-carbon groups","31/1634","258/22005",0.00549552274614415,0.116171086973813,0.106650697486173,"AtUPM1/CMT2/NA/NA/AtTRM3/AtPMRT5/ATXR5/NA/ATXR4/SDG18/AtTRM2a/KPHMT1/NA/AtTRM4d/ATPRMT1A/DDM2/ATFIB2/ATPRMT4B/ASMT/AtTRM82/AtPMEAMT/AtTRM11/ATPRMT3/GXM1/ASHR3/AtDRTS2/CRM2/NA/AtIAMT1/OTC/G-TMT",31
"GO:0140097","MF","GO:0140097","catalytic activity, acting on DNA","25/1634","198/22005",0.00641332103945207,0.116171086973813,0.106650697486173,"CMT2/NA/ATRAD54/GIS5/MCM3/ATMCM2/MCM5/DDM2/MCM6/GYRA/ATLIG1/STI/MCM7/RECQI1/ATRECQ4A/NA/MCM4/NA/ABO4/ICU2/AtTOP3alpha/ENDO3/NA/ATDDM1/AtROS1",25
"GO:0008276","MF","GO:0008276","protein methyltransferase activity","12/1634","72/22005",0.00643980773318212,0.116171086973813,0.106650697486173,"NA/NA/AtPMRT5/ATXR5/NA/ATXR4/SDG18/ATPRMT1A/ATFIB2/ATPRMT4B/ATPRMT3/ASHR3",12
"GO:0015175","MF","GO:0015175","neutral amino acid transmembrane transporter activity","5/1634","17/22005",0.00652291964448535,0.116171086973813,0.106650697486173,"AAP4/UMAMIT28/UMAMIT29/LHT6/AAP6",5
"GO:0003689","MF","GO:0003689","DNA clamp loader activity","4/1634","11/22005",0.00654235954038216,0.116171086973813,0.106650697486173,"EMB2811/STI/NA/NA",4
"GO:0015462","MF","GO:0015462","ATPase-coupled protein transmembrane transporter activity","4/1634","11/22005",0.00654235954038216,0.116171086973813,0.106650697486173,"ARC1/MDH/EMB1047/ATTIM44-2",4
"GO:0033170","MF","GO:0033170","protein-DNA loading ATPase activity","4/1634","11/22005",0.00654235954038216,0.116171086973813,0.106650697486173,"EMB2811/STI/NA/NA",4
"GO:0008168","MF","GO:0008168","methyltransferase activity","29/1634","242/22005",0.00733192726026046,0.126765163420819,0.116376573964799,"AtUPM1/CMT2/NA/NA/AtTRM3/AtPMRT5/ATXR5/NA/ATXR4/SDG18/AtTRM2a/NA/AtTRM4d/ATPRMT1A/DDM2/ATFIB2/ATPRMT4B/ASMT/AtTRM82/AtPMEAMT/AtTRM11/ATPRMT3/GXM1/ASHR3/AtDRTS2/CRM2/NA/AtIAMT1/G-TMT",29
"GO:0001216","MF","GO:0001216","DNA-binding transcription activator activity","12/1634","74/22005",0.00802673927124805,0.135027837389474,0.123962109787982,"AtGATA18/NA/RSL4/ATRSL1/MEE35/SWIB1/SPCH/NA/NA/SWIB5/SWIB6/RSL2",12
"GO:0000287","MF","GO:0000287","magnesium ion binding","18/1634","131/22005",0.00822087290042462,0.135027837389474,0.123962109787982,"AtsesterTPS2/TPS9/NA/TPS22/NA/AHA3/PSP/TPS25/BIO1/KPHMT1/AtPRS4/PRS2/AtIAMT1/ATIMD1/GLB1/TPS26/TPS30/AtPPa2",18
"GO:0008271","MF","GO:0008271","secondary active sulfate transmembrane transporter activity","4/1634","12/22005",0.00924286098580825,0.148111211406732,0.135973282281595,"AST68/SULTR1;3/SULTR3;5/SULTR1;1",4
"GO:0050661","MF","GO:0050661","NADP binding","11/1634","67/22005",0.00994355327937407,0.152434928059177,0.139942664067786,"NA/NA/AtGLYR2/NA/PGD1/YUC3/NA/NA/AK-HSDH/YUC9/FMO",11
"GO:0008194","MF","GO:0008194","UDP-glycosyltransferase activity","32/1634","280/22005",0.00997671523066153,0.152434928059177,0.139942664067786,"NA/RGXT1/GALS1/AtGATL5/NA/ATGSL04/ATCSLB06/NA/NA/AtGolS4/NA/GATL3/NA/NA/NA/RRT1/UGT74F1/ATGSL07/CESA4/ATSUS5/ATTPS1/NA/GBSS1/GUX2/UGT72E3/UGT71C1/NA/GAUT12/IRX9/GUX1/NA/ATSUS4",32
"GO:0080161","MF","GO:0080161","auxin transmembrane transporter activity","5/1634","19/22005",0.010826645521517,0.158069024614148,0.145115038218228,"LAX3/PIN5/ATPIN7/ATPIN1/PIN6",5
"GO:1990939","MF","GO:1990939","ATP-dependent microtubule motor activity","5/1634","19/22005",0.010826645521517,0.158069024614148,0.145115038218228,"NA/KINESIN-12B/RSW7/ATK1/NA",5
"GO:0015103","MF","GO:0015103","inorganic anion transmembrane transporter activity","17/1634","126/22005",0.0119293889287484,0.170382794047558,0.156419676342627,"NPF2.5/ATNRT2.3/AtNPF2.9/AST68/ATPHO1/NPF2.4/SULTR1;3/ATBOR4/ACH1/SLAH4/ACH2/ATNRT2.4/AtNPF7.3/SULTR3;5/PHO1;H1/NPF2.3/SULTR1;1",17
"GO:0008483","MF","GO:0008483","transaminase activity","9/1634","52/22005",0.0135151045824037,0.188923908737004,0.173441319724911,"AGD2/ATBCAT-3/AtTAR2/BIO1/PSAT2/NA/BCAT6/CKRC1/BCAT4",9
"GO:0016758","MF","GO:0016758","transferase activity, transferring hexosyl groups","38/1634","354/22005",0.0141816376770706,0.194111165704903,0.178203473442137,"NA/GALS1/ATCSLC08/AtGATL5/ATGSL04/ATCSLB06/AtSIP1/AtDPE1/NA/AtGolS4/BE1/AtGALT31A/ATCSLA02/ATPHS2/GALT4/GATL3/ATCSLC05/NA/NA/UGT74F1/ATGSL07/CESA4/ATSUS5/ATTPS1/GBSS1/GUX2/UGT72E3/ATFUT5/UGT71C1/XTH9/DPE2/NA/GAUT12/IRX9/ATGT18/GUX1/NA/ATSUS4",38
"GO:0016769","MF","GO:0016769","transferase activity, transferring nitrogenous groups","9/1634","53/22005",0.0152376011178894,0.204308243560272,0.187564885940937,"AGD2/ATBCAT-3/AtTAR2/BIO1/PSAT2/NA/BCAT6/CKRC1/BCAT4",9
"GO:0016646","MF","GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","4/1634","14/22005",0.0165893937707718,0.217984634147941,0.200120476434784,"EMB3127/MTHFR1/MTHFR2/AtDRTS2",4
"GO:0033293","MF","GO:0033293","monocarboxylic acid binding","8/1634","46/22005",0.0188228521876798,0.234847220535718,0.215601149350262,"ACX6/NA/AtLTP4.4/AtFAP1/AtFAP3/BCCP2/PYL2/NA",8
"GO:0033612","MF","GO:0033612","receptor serine/threonine kinase binding","8/1634","46/22005",0.0188228521876798,0.234847220535718,0.215601149350262,"CLE42/CLE25/AtRLP17/ER/ATSERK1/CLE43/BAM1/ERL1",8
"GO:0030247","MF","GO:0030247","polysaccharide binding","10/1634","64/22005",0.018945057364373,0.234847220535718,0.215601149350262,"AtPDCB1/NA/NA/NA/NA/PDCB3/E13L3/LSF2/DPE2/LESV",10
"GO:0019842","MF","GO:0019842","vitamin binding","17/1634","135/22005",0.022363717096941,0.272091891346115,0.249793565234838,"NA/OMR1/DES1/NA/AGD2/ATPHS2/ATBIOF/GAD3/BIO1/NA/ACP2/PSAT2/CP4/BCCP2/NA/NA/CKRC1",17
"GO:0003887","MF","GO:0003887","DNA-directed DNA polymerase activity","5/1634","23/22005",0.0244854205596309,0.29248947832141,0.268519540299876,"GIS5/STI/NA/ABO4/ICU2",5
"GO:0015926","MF","GO:0015926","glucosidase activity","16/1634","127/22005",0.0260355030880815,0.305452241586956,0.280419986268246,"NA/NA/NA/BGLU21/BGLU44/BGLU37/NA/BGLU42/A/N-InvI/BGLU7/BGLU33/NA/NA/ATBG1/NA/BGLC3",16
"GO:0010329","MF","GO:0010329","auxin efflux transmembrane transporter activity","4/1634","16/22005",0.0267905270841767,0.308796075338668,0.283489787982147,"PIN5/ATPIN7/ATPIN1/PIN6",4
"GO:0008509","MF","GO:0008509","anion transmembrane transporter activity","35/1634","337/22005",0.0278824264412486,0.315840589170695,0.289956993663075,"NA/NPF2.5/ATNRT2.3/AtNPF2.9/AST68/ATPHO1/NPF2.4/ALMT6/LAX3/SULTR1;3/ATBOR4/AAP4/UMAMIT28/ACH1/UMAMIT29/SLAH4/ACH2/AAP2/ATNRT2.4/AtNPF7.3/SAMC2/SULTR3;5/PHO1;H1/LHT6/LAX2/NA/UUAT1/NA/AtNPF2.11/NPF2.3/ALMT12/SULTR1;1/BASS5/SIAR1/AAP6",35
"GO:0072341","MF","GO:0072341","modified amino acid binding","5/1634","24/22005",0.0290913006476081,0.319471821367405,0.293290641101535,"ATGSTF13/ATGSTF14/ATGSTF4/ACP2/ATGSTF11",5
"GO:0005507","MF","GO:0005507","copper ion binding","22/1634","193/22005",0.0295582960692386,0.319471821367405,0.293290641101535,"ATLAC1/AtSDR4/MLP328/NA/CCH/MT1C/AGD2/NA/ATPURM/HSP60/HCC1/ADK1/GR-RBP3/NA/AtSAM2/ATSAHH1/NA/ATLMCO4/ATLAC17/ATGRP2/NA/SKS1",22
"GO:0001228","MF","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","10/1634","69/22005",0.0305136893478672,0.319471821367405,0.293290641101535,"AtGATA18/NA/RSL4/ATRSL1/SWIB1/NA/NA/SWIB5/SWIB6/RSL2",10
"GO:1901682","MF","GO:1901682","sulfur compound transmembrane transporter activity","6/1634","33/22005",0.0325392761213786,0.319471821367405,0.293290641101535,"AST68/SULTR1;3/SAMC2/SULTR3;5/AtNPF2.11/SULTR1;1",6
"GO:0008574","MF","GO:0008574","ATP-dependent microtubule motor activity, plus-end-directed","4/1634","17/22005",0.0330267139886971,0.319471821367405,0.293290641101535,"NA/KINESIN-12B/RSW7/NA",4
"GO:0015116","MF","GO:0015116","sulfate transmembrane transporter activity","4/1634","17/22005",0.0330267139886971,0.319471821367405,0.293290641101535,"AST68/SULTR1;3/SULTR3;5/SULTR1;1",4
"GO:0004084","MF","GO:0004084","branched-chain-amino-acid transaminase activity","3/1634","10/22005",0.0330268715701248,0.319471821367405,0.293290641101535,"ATBCAT-3/BCAT6/BCAT4",3
"GO:0030332","MF","GO:0030332","cyclin binding","3/1634","10/22005",0.0330268715701248,0.319471821367405,0.293290641101535,"CDKB1;2/CDKB2;2/AtKRP7",3
"GO:0003899","MF","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","8/1634","51/22005",0.0331931077463127,0.319471821367405,0.293290641101535,"RPOC2/NRPD2B/ATNRPD1B/DMS2/RPB5D/NRPD1/RPB5C/NRPC2",8
"GO:0009975","MF","GO:0009975","cyclase activity","7/1634","42/22005",0.0335518351207777,0.319471821367405,0.293290641101535,"AtsesterTPS2/TPS9/NA/TPS22/NA/TPS25/TPS26",7
"GO:0042054","MF","GO:0042054","histone methyltransferase activity","7/1634","42/22005",0.0335518351207777,0.319471821367405,0.293290641101535,"AtPMRT5/ATXR5/ATXR4/SDG18/ATFIB2/ATPRMT4B/ASHR3",7
"GO:0030246","MF","GO:0030246","carbohydrate binding","20/1634","176/22005",0.0377209402647639,0.350007254205111,0.321323650820362,"AtPDCB1/ATXYL1/NA/NA/NA/AtPP2-A8/NA/NA/BGAL8/NA/GALT4/PDCB3/E13L3/PGI/CP4/NA/LSF2/DPE2/NA/LESV",20
"GO:0008422","MF","GO:0008422","beta-glucosidase activity","14/1634","112/22005",0.0378242238182084,0.350007254205111,0.321323650820362,"NA/NA/NA/BGLU21/BGLU44/BGLU37/BGLU42/BGLU7/BGLU33/NA/NA/ATBG1/NA/BGLC3",14
"GO:0000146","MF","GO:0000146","microfilament motor activity","4/1634","18/22005",0.0400378661140052,0.355471324822992,0.326339932906472,"ATXIC/ATVIIIB/ATXIA/ATXID",4
"GO:0008146","MF","GO:0008146","sulfotransferase activity","4/1634","18/22005",0.0400378661140052,0.355471324822992,0.326339932906472,"AtSULT202B1/NA/ATST4A/NA",4
"GO:0030898","MF","GO:0030898","actin-dependent ATPase activity","4/1634","18/22005",0.0400378661140052,0.355471324822992,0.326339932906472,"ATXIC/ATVIIIB/ATXIA/ATXID",4
"GO:0016879","MF","GO:0016879","ligase activity, forming carbon-nitrogen bonds","10/1634","73/22005",0.042808754191363,0.371365477274997,0.340931536455297,"NA/ASN3/NA/ACC2/GLN1;4/BIO1/DFL1/ATPURM/NA/CTPS2",10
"GO:2001070","MF","GO:2001070","starch binding","3/1634","11/22005",0.0429585635812782,0.371365477274997,0.340931536455297,"LSF2/DPE2/LESV",3
"GO:0004185","MF","GO:0004185","serine-type carboxypeptidase activity","8/1634","54/22005",0.0446830610881659,0.373286577727489,0.34269519993247,"BRS1/scpl31/scpl25/scpl20/FPT1/scpl50/SCPL9/scpl35",8
"GO:0008236","MF","GO:0008236","serine-type peptidase activity","21/1634","191/22005",0.0458361788952512,0.373286577727489,0.34269519993247,"ATSBT4.12/BRS1/scpl31/NA/ATSBT1.3/NA/NA/AtSDD1/NA/scpl25/SLP2/SLP3/scpl20/NA/ATRBL1/NA/FPT1/scpl50/SCPL9/ATSBT1.1/scpl35",21
"GO:0017171","MF","GO:0017171","serine hydrolase activity","21/1634","191/22005",0.0458361788952512,0.373286577727489,0.34269519993247,"ATSBT4.12/BRS1/scpl31/NA/ATSBT1.3/NA/NA/AtSDD1/NA/scpl25/SLP2/SLP3/scpl20/NA/ATRBL1/NA/FPT1/scpl50/SCPL9/ATSBT1.1/scpl35",21
"GO:0004312","MF","GO:0004312","fatty acid synthase activity","5/1634","27/22005",0.0460216328705123,0.373286577727489,0.34269519993247,"ALT2/ALT1/ALT3/NA/NA",5
"GO:0034061","MF","GO:0034061","DNA polymerase activity","5/1634","27/22005",0.0460216328705123,0.373286577727489,0.34269519993247,"GIS5/STI/NA/ABO4/ICU2",5
"GO:0015179","MF","GO:0015179","L-amino acid transmembrane transporter activity","4/1634","19/22005",0.0478275249386688,0.374079570056017,0.343423205386682,"UMAMIT28/UMAMIT29/LHT6/SIAR1",4
"GO:0043295","MF","GO:0043295","glutathione binding","4/1634","19/22005",0.0478275249386688,0.374079570056017,0.343423205386682,"ATGSTF13/ATGSTF14/ATGSTF4/ATGSTF11",4
"GO:1900750","MF","GO:1900750","oligopeptide binding","4/1634","19/22005",0.0478275249386688,0.374079570056017,0.343423205386682,"ATGSTF13/ATGSTF14/ATGSTF4/ATGSTF11",4
"GO:0031406","MF","GO:0031406","carboxylic acid binding","12/1634","96/22005",0.0518351707303934,0.393678938784702,0.361416377351013,"ACX6/NA/NA/AtLTP4.4/AtFAP1/AtFAP3/CP4/BCCP2/PYL2/NA/OTC/NA",12
"GO:0043177","MF","GO:0043177","organic acid binding","12/1634","96/22005",0.0518351707303934,0.393678938784702,0.361416377351013,"ACX6/NA/NA/AtLTP4.4/AtFAP1/AtFAP3/CP4/BCCP2/PYL2/NA/OTC/NA",12
"GO:0019209","MF","GO:0019209","kinase activator activity","5/1634","28/22005",0.0527302079346329,0.393678938784702,0.361416377351013,"RPP1.1/NA/AtTPX2/RPP1.3/RPP1.2",5
"GO:0030295","MF","GO:0030295","protein kinase activator activity","5/1634","28/22005",0.0527302079346329,0.393678938784702,0.361416377351013,"RPP1.1/NA/AtTPX2/RPP1.3/RPP1.2",5
"GO:0015248","MF","GO:0015248","sterol transporter activity","3/1634","12/22005",0.0541971311131016,0.395639057125642,0.363215861143944,"ORP4A/ORP4C/ORP1D",3
"GO:0016423","MF","GO:0016423","tRNA (guanine) methyltransferase activity","3/1634","12/22005",0.0541971311131016,0.395639057125642,0.363215861143944,"AtTRM3/AtTRM82/AtTRM11",3
"GO:0008327","MF","GO:0008327","methyl-CpG binding","4/1634","20/22005",0.0563919511805447,0.402712086148021,0.369709245153915,"ATMBD7/ORTH2/ATMBD11/ATMBD5",4
"GO:0009982","MF","GO:0009982","pseudouridine synthase activity","4/1634","20/22005",0.0563919511805447,0.402712086148021,0.369709245153915,"NA/NA/AtCBF5/NA",4
"GO:0070008","MF","GO:0070008","serine-type exopeptidase activity","8/1634","57/22005",0.0585149468153063,0.413379785566196,0.379502711094177,"BRS1/scpl31/scpl25/scpl20/FPT1/scpl50/SCPL9/scpl35",8
"GO:0008378","MF","GO:0008378","galactosyltransferase activity","6/1634","38/22005",0.0593969610449447,0.415146844750305,0.381124957208884,"GALS1/AtSIP1/AtGolS4/AtGALT31A/GALT4/ATGT18",6
"GO:0015171","MF","GO:0015171","amino acid transmembrane transporter activity","10/1634","78/22005",0.0624202359078512,0.422494834256983,0.387870768291678,"LAX3/AAP4/UMAMIT28/UMAMIT29/AAP2/LHT6/LAX2/NA/SIAR1/AAP6",10
"GO:0030170","MF","GO:0030170","pyridoxal phosphate binding","12/1634","99/22005",0.0628051261049979,0.422494834256983,0.387870768291678,"NA/OMR1/DES1/AGD2/ATPHS2/ATBIOF/GAD3/BIO1/NA/PSAT2/NA/CKRC1",12
