"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016684","MF","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","20/1299","118/22005",1.81916088656686e-05,0.00104849818371217,0.000940044860044117,"NA/ATPER1/ATPXG2/AtCLO1/RHS18/NA/NA/RHS19/NA/NA/NA/PER7/PER57/NA/NA/NA/ANN1/ATPLAT1/NA/NA",20
"GO:0050661","MF","GO:0050661","NADP binding","14/1299","67/22005",2.98384719668723e-05,0.00157646593558309,0.00141340130369395,"FMOGS-OX6/ELL1/GAPCP-1/GAPCP-2/PGD3/G6PD3/G6PD5/NA/FMO/FMO/GAPC/PGD2/G6PD2/G6PD6",14
"GO:0016835","MF","GO:0016835","carbon-oxygen lyase activity","24/1299","165/22005",3.91258841539521e-05,0.00189978351253078,0.0017032759368531,"ATLUP1/TPS08/RHS14/GMD1/ATMUM4/ATUXS2/AtsesterTPS1/NA/AtNIT3/ACO3/ATRHM1/ATMFP2/NA/ATBCA3/NA/IPMI1/ATLEUD1/E-COAH-2/ENO1/TSB2/ENO2/PLL18/NA/NA",24
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity","33/1299","265/22005",4.19510554817523e-05,0.00189978351253078,0.0017032759368531,"SULTR3;2/AAC2/ATHAK5/ATGPT2/ARAPPT/UAFT2/MPT3/AAC1/AtDTX31/NA/ATPT2/PHT4;2/ATUPS4/NA/AtNPF2.10/ATNHX3/PHT1;5/BOR2/ATNST-KT1/NA/ATPLT5/ATFRD3/ATPUMP5/SULTR4;2/NA/NA/ATCAX3/ATCHX18/ATSUC4/ATGPT1/NA/SULTR1;1/ATCHX26",33
"GO:0008194","MF","GO:0008194","UDP-glycosyltransferase activity","34/1299","280/22005",5.40909898335386e-05,0.00228624583696423,0.00204976382527093,"UF3GT/NA/GUX4/NA/ATCSLB05/NA/NA/UGT89C1/ATRGP1/NSH2/GlcAT14A/ATSPS3F/UGT84A4/NA/NA/NA/NA/UGT78D2/UGT84A1/NA/NA/ATMGD3/UGT79B3/GAUT8/NA/GlcAT14B/ATSPS2F/ATSPS1F/BRT1/UGT72E2/UGT71C3/NA/NA/NA",34
"GO:0016209","MF","GO:0016209","antioxidant activity","21/1299","139/22005",6.65946020270889e-05,0.0026388111053234,0.00236586086148869,"NA/ATPER1/RHS18/NA/NA/RHS19/NA/NA/NA/PER7/PER57/NA/NA/NA/NA/ATDHAR1/ANN1/ATMSD1/ATPLAT1/NA/NA",21
"GO:0004601","MF","GO:0004601","peroxidase activity","18/1299","112/22005",9.614316282608e-05,0.00357701516842966,0.00320702007463393,"NA/ATPER1/RHS18/NA/NA/RHS19/NA/NA/NA/PER7/PER57/NA/NA/NA/ANN1/ATPLAT1/NA/NA",18
"GO:0008509","MF","GO:0008509","anion transmembrane transporter activity","38/1299","337/22005",0.000101555635696741,0.00357701516842966,0.00320702007463393,"SULTR3;2/AAC2/ATGPT2/AtNPF2.13/ALMT1/ARAPPT/NA/NA/UAFT2/NA/AtVDAC-3/NPF5.5/AAC1/AT-NLM1/ATNRAMP4/ATPT2/PHT4;2/ATOEP16-2/AtNPF6.3/AtNPF2.10/ATNHX3/PHT1;5/BOR2/ATMTPA1/ATFRD3/TAAC/ATPUMP5/ATVDAC2/AtSWEET13/SULTR4;2/ATPUMP1/ATUCP2/AAP1/ATGPT1/AtAVT3/NA/AtNIP5;1/SULTR1;1",38
"GO:0051287","MF","GO:0051287","NAD binding","14/1299","77/22005",0.00014749331425802,0.00492161901260972,0.0044125423656139,"PGDH/GAPCP-1/ATUXS2/GAPCP-2/UDG4/ATNADP-ME1/ATUXS3/UGD2/NAD-ME2/UXS5/IDH-V/GAPC/IDH-VI/UGD3",14
"GO:0004553","MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","42/1299","394/22005",0.000159041228638634,0.00504160694784468,0.00452011912972959,"ATXTH20/BGLU47/NA/AT-BETA-AMY/XTH25/BGLU19/RCPG/NA/NA/NA/BGLU22/ATGH9A3/ATXTH21/AtGH9C1/BGAL3/NA/AtGH9B7/ATXTH26/ATXTH14/ATXTH17/AtMAN5/BGLU4/XET/NA/XTH7/AXY8/NA/NA/BGLU3/AtGH9C3/NA/XTH8/EXGT-A4/ATCEL3/NA/AtGH9B5/AtMAN7/AtGH9C2/BGLU15/BGLU1/NA/BGLU34",42
"GO:0016836","MF","GO:0016836","hydro-lyase activity","15/1299","88/22005",0.000183906739280075,0.00555223203350321,0.00497792677750579,"ATLUP1/GMD1/ATMUM4/ATUXS2/AtNIT3/ACO3/ATRHM1/ATMFP2/ATBCA3/IPMI1/ATLEUD1/E-COAH-2/ENO1/TSB2/ENO2",15
"GO:0016615","MF","GO:0016615","malate dehydrogenase activity","6/1299","16/22005",0.00020043054562156,0.00577604390563949,0.00517858826007858,"mMDH1/ATNADP-ME1/c-NAD-MDH2/NAD-ME2/mMDH2/PMDH1",6
"GO:0016705","MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","41/1299","392/22005",0.000282574278320948,0.00778922141110788,0.00698352907520879,"ANS/CYP71A26/FMOGS-OX6/ATPXG2/AtCLO1/CYP87A2/AtFAD3/CYP705A30/CYP76C7/CYP71A15/CYP78A6/CYP702A6/ATFLS1/CYP79A2/CYP705A5/CYP96A11/CYP71B10/CYP96A3/CYP71B14/ATGA20OX3/AOP3/F3'H/CYP75B1/NA/CYP705A2/CYP71A25/ADS2/CYP81F3/CER1/NA/FMO/CYP79B2/FMO/CYP710A2/CYP71A19/ATFLS2/CYP707A1/CYP708/CYP71A16/CYP94D1/CYP705A23",41
"GO:0016627","MF","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","14/1299","85/22005",0.000429668761605801,0.0105944848982819,0.00949862501257218,"ATOPR2/ELL1/ATTSC13/CYP705A5/ATPRR1/SDH2-3/SDH3-2/ACX3/NA/SDH4/ATGLDH/SDH3-1/SDH1-1/NA",14
"GO:0016866","MF","GO:0016866","intramolecular transferase activity","12/1299","66/22005",0.000430913561508755,0.0105944848982819,0.00949862501257218,"ATLUP1/NA/ATRGP1/ATRGP2/iPGAM1/PEN6/iPGAM2/NA/PGM/PGM3/AtTHAS1/MRN1",12
"GO:0015103","MF","GO:0015103","inorganic anion transmembrane transporter activity","18/1299","126/22005",0.000434474144093579,0.0105944848982819,0.00949862501257218,"SULTR3;2/AtNPF2.13/ARAPPT/NA/NA/AtVDAC-3/AT-NLM1/ATNRAMP4/ATPT2/AtNPF6.3/PHT1;5/BOR2/ATMTPA1/ATPUMP5/ATVDAC2/SULTR4;2/AtNIP5;1/SULTR1;1",18
"GO:0015297","MF","GO:0015297","antiporter activity","24/1299","197/22005",0.000610426080776503,0.0143337087115668,0.0128510753847685,"SULTR3;2/AAC2/ATGPT2/ARAPPT/UAFT2/AAC1/AtDTX31/NA/NA/ATNHX3/BOR2/ATNST-KT1/NA/ATFRD3/ATPUMP5/SULTR4;2/NA/NA/ATCAX3/ATCHX18/ATGPT1/NA/SULTR1;1/ATCHX26",24
"GO:0005315","MF","GO:0005315","inorganic phosphate transmembrane transporter activity","6/1299","20/22005",0.000791075140970695,0.0174298219738896,0.0156269365198412,"ATGPT2/MPT3/ATPT2/PHT4;2/PHT1;5/ATGPT1",6
"GO:0004743","MF","GO:0004743","pyruvate kinase activity","5/1299","14/22005",0.00090886621029296,0.0174298219738896,0.0156269365198412,"NA/NA/NA/NA/NA",5
"GO:0030955","MF","GO:0030955","potassium ion binding","5/1299","14/22005",0.00090886621029296,0.0174298219738896,0.0156269365198412,"NA/NA/NA/NA/NA",5
"GO:0031420","MF","GO:0031420","alkali metal ion binding","5/1299","14/22005",0.00090886621029296,0.0174298219738896,0.0156269365198412,"NA/NA/NA/NA/NA",5
"GO:0016903","MF","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","11/1299","62/22005",0.000915126888620407,0.0174298219738896,0.0156269365198412,"CER4/GAPCP-1/GAPCP-2/MAB1/LTA3/FAR5/GAPC/NA/IAR4/NA/ALDH2B",11
"GO:0045735","MF","GO:0045735","nutrient reservoir activity","9/1299","44/22005",0.000918558036908836,0.0174298219738896,0.0156269365198412,"ATCRA1/PAP85/CRC/NA/NA/CRB/NA/ATRD22/NA",9
"GO:0022804","MF","GO:0022804","active transmembrane transporter activity","46/1299","482/22005",0.00093472231405717,0.0174298219738896,0.0156269365198412,"SULTR3;2/AAC2/ABCB15/ATHAK5/ATGPT2/ABCG35/ARAPPT/ABCA3/AHA7/ABCA6/ABCG33/ACA9/UAFT2/MPT3/AAC1/AtDTX31/NA/ATPT2/PHT4;2/ATUPS4/NA/ABCB18/AtNPF2.10/ATNHX3/PHT1;5/BOR2/ATNST-KT1/NA/ATPLT5/ATFRD3/ATPUMP5/SULTR4;2/NA/NA/TOM20-3/ATCAX3/ATCHX18/ABCC10/ATSUC4/ATGPT1/NA/NA/NA/AtNIP5;1/SULTR1;1/ATCHX26",46
"GO:0008810","MF","GO:0008810","cellulase activity","7/1299","28/22005",0.000971646491961093,0.0176006821686667,0.0157801234784659,"ATGH9A3/AtGH9C1/AtGH9B7/AtGH9C3/ATCEL3/AtGH9B5/AtGH9C2",7
"GO:0016868","MF","GO:0016868","intramolecular transferase activity, phosphotransferases","6/1299","21/22005",0.00105260061915819,0.0185374664596192,0.0166200097761819,"NA/iPGAM1/iPGAM2/NA/PGM/PGM3",6
"GO:0030060","MF","GO:0030060","L-malate dehydrogenase activity","4/1299","10/22005",0.00190395100510732,0.0326244577631904,0.029249887418434,"mMDH1/c-NAD-MDH2/mMDH2/PMDH1",4
"GO:0004364","MF","GO:0004364","glutathione transferase activity","10/1299","59/22005",0.00220766493621154,0.0356080340429978,0.0319248520392144,"ATGSTF12/ATGSTU26/ATGSTU28/ATGSTU14/ATGSTU6/ATGSTU25/ATGSTU27/ATDHAR1/ATGSTU20/ATGSTF5",10
"GO:0016830","MF","GO:0016830","carbon-carbon lyase activity","15/1299","111/22005",0.00222193969414619,0.0356080340429978,0.0319248520392144,"ADC2/ATUXS2/NA/AtFBA3/AtMDD1/PCK1/ATNADP-ME1/FOLB3/ATUXS3/ICL/CER1/NA/ATPEPC1/UXS5/AtFBA8",15
"GO:0016837","MF","GO:0016837","carbon-oxygen lyase activity, acting on polysaccharides","7/1299","32/22005",0.00224656366201879,0.0356080340429978,0.0319248520392144,"RHS14/NA/NA/NA/PLL18/NA/NA",7
"GO:0051082","MF","GO:0051082","unfolded protein binding","15/1299","113/22005",0.0026512790824447,0.0399310533535357,0.0358007119556854,"NA/AR192/AtHsp90.2/Hsp70b/HSP70T-2/NA/ATHSP17.4/AT-HSP17.6A/NA/ATHSP22.0/HSC70-5/NA/HSP18.2/AtHsp90-7/MGE1",15
"GO:0015301","MF","GO:0015301","anion:anion antiporter activity","7/1299","33/22005",0.00270825756183287,0.0399310533535357,0.0358007119556854,"SULTR3;2/AAC2/ARAPPT/AAC1/BOR2/SULTR4;2/SULTR1;1",7
"GO:0140323","MF","GO:0140323","solute:anion antiporter activity","7/1299","33/22005",0.00270825756183287,0.0399310533535357,0.0358007119556854,"SULTR3;2/AAC2/ARAPPT/AAC1/BOR2/SULTR4;2/SULTR1;1",7
"GO:0030570","MF","GO:0030570","pectate lyase activity","6/1299","25/22005",0.00280496527734998,0.0404169996781793,0.0362363935351433,"RHS14/NA/NA/NA/PLL18/NA",6
"GO:0050897","MF","GO:0050897","cobalt ion binding","9/1299","53/22005",0.00356786962562408,0.0502673187254593,0.0450678268499884,"SHM4/mtLPD2/MGP1/NAD-ME2/ATP5/NA/SDH1-1/IAR4/NA",9
"GO:0102483","MF","GO:0102483","scopolin beta-glucosidase activity","8/1299","45/22005",0.00440570481783549,0.0599112129627816,0.0537141872819227,"BGLU47/BGLU19/BGLU22/BGLU4/BGLU3/BGLU15/BGLU1/BGLU34",8
"GO:0000287","MF","GO:0000287","magnesium ion binding","16/1299","131/22005",0.00452428767868523,0.0599112129627816,0.0537141872819227,"TPS08/AtPPa3/AtsesterTPS1/NA/NA/NA/IDH-V/IDH-VI/NA/ENO1/ENO2/PGM3/NA/NA/ATSPP1/AtPPa5",16
"GO:0016679","MF","GO:0016679","oxidoreductase activity, acting on diphenols and related substances as donors","7/1299","36/22005",0.00453586470380681,0.0599112129627816,0.0537141872819227,"NA/AOX2/ATSRG1/NA/NA/LAC11/NDB2",7
"GO:0016624","MF","GO:0016624","oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor","4/1299","13/22005",0.00562135260088001,0.0727334193664883,0.0652101053592955,"MAB1/NA/IAR4/NA",4
"GO:0005506","MF","GO:0005506","iron ion binding","31/1299","325/22005",0.00592380383637837,0.0751138326452778,0.0673442962451436,"CYP71A26/CYP87A2/CYP705A30/GLT1/CYP76C7/CYP71A15/CYP78A6/CYP702A6/CYP79A2/CYP705A5/CYP96A11/CYP71B10/CYP96A3/CYP71B14/MIOX1/CYP75B1/ATFER2/CYP705A2/CYP71A25/CYP81F3/BTS/CER1/CYP79B2/CYP710A2/CYP71A19/CYP707A1/CYP708/CYP71A16/ABCE1/CYP94D1/CYP705A23",31
"GO:0016831","MF","GO:0016831","carboxy-lyase activity","10/1299","68/22005",0.00633323752629971,0.0787308351308631,0.0705871674757862,"ADC2/ATUXS2/NA/AtMDD1/PCK1/ATNADP-ME1/ATUXS3/NA/ATPEPC1/UXS5",10
"GO:0016853","MF","GO:0016853","isomerase activity","26/1299","262/22005",0.00676440614210161,0.0824737210402389,0.0739429011484792,"ATLUP1/NA/AOC3/IDI2/ATRGP1/ATMUM4/ATRGP2/AtCHIL/iPGAM1/NRS/ER/PEN6/A11/ATMFP2/NA/NA/NA/iPGAM2/NA/AOC4/ATPDI5/NA/PGM/PGM3/NA/AtTHAS1/MRN1",26
"GO:0000250","MF","GO:0000250","lanosterol synthase activity","4/1299","14/22005",0.00750634715711481,0.0860088225836147,0.0771123430103801,"ATLUP1/PEN6/AtTHAS1/MRN1",4
"GO:0031559","MF","GO:0031559","oxidosqualene cyclase activity","4/1299","14/22005",0.00750634715711481,0.0860088225836147,0.0771123430103801,"ATLUP1/PEN6/AtTHAS1/MRN1",4
"GO:0042300","MF","GO:0042300","beta-amyrin synthase activity","4/1299","14/22005",0.00750634715711481,0.0860088225836147,0.0771123430103801,"ATLUP1/PEN6/AtTHAS1/MRN1",4
"GO:0008514","MF","GO:0008514","organic anion transmembrane transporter activity","21/1299","200/22005",0.00759699379287448,0.0860088225836147,0.0771123430103801,"AAC2/ATGPT2/ALMT1/ARAPPT/NA/UAFT2/NPF5.5/AAC1/PHT4;2/ATOEP16-2/AtNPF2.10/ATFRD3/TAAC/ATPUMP5/AtSWEET13/ATPUMP1/ATUCP2/AAP1/ATGPT1/AtAVT3/NA",21
"GO:0016765","MF","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","17/1299","156/22005",0.0108163644083487,0.120308333945492,0.107864021800707,"ATNAS4/ATGSTF12/NA/ATGSTU26/ATGSTU28/GGPPS3/ATGSTU14/ATGSTU6/ATGSTU25/ATGSTU27/MAT3/AtSAMS3/GGPPS2/ATNAS2/ATDHAR1/ATGSTU20/ATGSTF5",17
"GO:0016620","MF","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","7/1299","43/22005",0.0122442975417073,0.131741426787317,0.118114511813301,"CER4/GAPCP-1/GAPCP-2/LTA3/FAR5/GAPC/ALDH2B",7
"GO:0005089","MF","GO:0005089","Rho guanyl-nucleotide exchange factor activity","4/1299","16/22005",0.0124202097711551,0.131741426787317,0.118114511813301,"ATROPGEF10/SPK1/ATROPGEF12/ATROPGEF3",4
"GO:0016709","MF","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","16/1299","146/22005",0.0125074464309246,0.131741426787317,0.118114511813301,"FMOGS-OX6/CYP705A30/CYP76C7/CYP79A2/CYP705A5/CYP71B10/CYP75B1/CYP705A2/CYP81F3/CER1/NA/FMO/CYP79B2/FMO/CYP707A1/CYP705A23",16
"GO:0005342","MF","GO:0005342","organic acid transmembrane transporter activity","14/1299","122/22005",0.0128832310107471,0.131741426787317,0.118114511813301,"ATGPT2/ALMT1/ARAPPT/NA/NPF5.5/ATOEP16-2/ATFRD3/ATPUMP5/AtSWEET13/ATPUMP1/ATUCP2/AAP1/ATGPT1/AtAVT3",14
"GO:0046943","MF","GO:0046943","carboxylic acid transmembrane transporter activity","14/1299","122/22005",0.0128832310107471,0.131741426787317,0.118114511813301,"ATGPT2/ALMT1/ARAPPT/NA/NPF5.5/ATOEP16-2/ATFRD3/ATPUMP5/AtSWEET13/ATPUMP1/ATUCP2/AAP1/ATGPT1/AtAVT3",14
"GO:0009055","MF","GO:0009055","electron transfer activity","18/1299","172/22005",0.0132041650915677,0.132880010604031,0.119135324134446,"ATFD3/UCC3/ATFD4/SDH2-3/AtENODL8/AtENODL19/ARPN/NA/NA/NA/NA/ATCYTC-A/NA/SDH1-1/NA/CI76/NA/NA",18
"GO:0005385","MF","GO:0005385","zinc ion transmembrane transporter activity","5/1299","25/22005",0.0140475185106376,0.139158230246004,0.124764144666847,"ATZIP4/AtZIP1/ATZIP9/ATMTPA1/AtZIP12",5
"GO:0015116","MF","GO:0015116","sulfate transmembrane transporter activity","4/1299","17/22005",0.0154966798686521,0.151152231334237,0.135517524357443,"SULTR3;2/ATPUMP5/SULTR4;2/SULTR1;1",4
"GO:0009922","MF","GO:0009922","fatty acid elongase activity","3/1299","10/22005",0.0180071645807927,0.172977914306402,0.155085627968549,"ATTSC13/ELO4/DAISY",3
"GO:0022853","MF","GO:0022853","active ion transmembrane transporter activity","21/1299","219/22005",0.0197164420443769,0.186570511285596,0.167272249865884,"SULTR3;2/AAC2/ATHAK5/ARAPPT/AHA7/ACA9/AAC1/ATUPS4/AtNPF2.10/ATNHX3/BOR2/ATPLT5/SULTR4;2/ATCAX3/ATCHX18/ATSUC4/NA/NA/AtNIP5;1/SULTR1;1/ATCHX26",21
"GO:0004497","MF","GO:0004497","monooxygenase activity","21/1299","221/22005",0.0215745613091853,0.20115105691211,0.1803446301387,"FMOGS-OX6/ATPXG2/AtCLO1/CYP87A2/CYP705A30/CYP76C7/CYP702A6/CYP79A2/CYP705A5/CYP71B10/CYP75B1/CYP705A2/CYP81F3/CER1/NA/FMO/CYP79B2/FMO/CYP707A1/CYP708/CYP705A23",21
"GO:0035251","MF","GO:0035251","UDP-glucosyltransferase activity","15/1299","144/22005",0.0231662642475659,0.212861036709519,0.19084336679917,"NA/ATCSLB05/ATRGP1/NSH2/ATSPS3F/UGT84A4/NA/NA/UGT78D2/UGT84A1/ATSPS2F/ATSPS1F/BRT1/UGT72E2/UGT71C3",15
"GO:0070567","MF","GO:0070567","cytidylyltransferase activity","3/1299","11/22005",0.0236900541773449,0.214564204977667,0.192370364748365,"NA/ATCDS1/PECT1",3
"GO:0008374","MF","GO:0008374","O-acyltransferase activity","13/1299","120/22005",0.0248801494133369,0.22216922152191,0.199188742523379,"NA/TBL21/NA/TBL19/TBL38/SCPL19/TBL41/AT5MAT/TBL39/ATGPAT3/NA/TBL31/WSD1",13
"GO:0016682","MF","GO:0016682","oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor","5/1299","29/22005",0.0258631848659213,0.227739711180474,0.204183038415168,"NA/AOX2/ATSRG1/LAC11/NDB2",5
"GO:0003684","MF","GO:0003684","damaged DNA binding","6/1299","40/22005",0.0287109834708471,0.245687423603945,0.220274296440529,"ATMSH3/ATRPA70C/RAD23A/RPA1E/ATCOM1/NA",6
"GO:0008271","MF","GO:0008271","secondary active sulfate transmembrane transporter activity","3/1299","12/22005",0.0302265284560059,0.245687423603945,0.220274296440529,"SULTR3;2/SULTR4;2/SULTR1;1",3
"GO:0042389","MF","GO:0042389","omega-3 fatty acid desaturase activity","3/1299","12/22005",0.0302265284560059,0.245687423603945,0.220274296440529,"AtFAD3/NA/ADS2",3
"GO:0043047","MF","GO:0043047","single-stranded telomeric DNA binding","3/1299","12/22005",0.0302265284560059,0.245687423603945,0.220274296440529,"ATRPA70C/RPA1E/NA",3
"GO:0070403","MF","GO:0070403","NAD+ binding","3/1299","12/22005",0.0302265284560059,0.245687423603945,0.220274296440529,"ATUXS2/ATUXS3/UXS5",3
"GO:0098847","MF","GO:0098847","sequence-specific single stranded DNA binding","3/1299","12/22005",0.0302265284560059,0.245687423603945,0.220274296440529,"ATRPA70C/RPA1E/NA",3
"GO:1901681","MF","GO:1901681","sulfur compound binding","6/1299","41/22005",0.0320113488707056,0.256901204861105,0.230328159762572,"ATGSTF12/ATGSTU20/NA/NA/mtE2-2/ATGSTF5",6
"GO:0005200","MF","GO:0005200","structural constituent of cytoskeleton","5/1299","31/22005",0.0336030375975655,0.265995103427974,0.238481414330244,"TUB1/ACT4/TUB3/TBB7/AAc1",5
"GO:0080043","MF","GO:0080043","quercetin 3-O-glucosyltransferase activity","8/1299","64/22005",0.0339836015420598,0.265995103427974,0.238481414330244,"NA/UGT84A4/NA/NA/UGT78D2/UGT84A1/BRT1/UGT71C3",8
"GO:0016746","MF","GO:0016746","transferase activity, transferring acyl groups","33/1299","404/22005",0.037346857232849,0.288754969336906,0.258887071960699,"NA/TBL21/SCPL15/NA/NA/ATTSC13/ATCHS/TBL19/TBL38/NA/SCPL19/TBL41/AT5MAT/NA/MLS/TBL39/KCS4/NA/ELO4/ATGPAT3/NA/DAISY/NA/ATCS/NA/LTA3/KAT5/NA/scpl10/mtE2-2/scpl1/TBL31/WSD1",33
"GO:0008171","MF","GO:0008171","O-methyltransferase activity","6/1299","43/22005",0.039327936759864,0.296832284592307,0.266128895367501,"OMTF3/NA/NA/AtPIMT2/CCoAOMT1/IGMT5",6
"GO:0016854","MF","GO:0016854","racemase and epimerase activity","6/1299","43/22005",0.039327936759864,0.296832284592307,0.266128895367501,"ATMUM4/NRS/ER/ATMFP2/NA/NA/NA",6
