"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009832","BP","GO:0009832","plant-type cell wall biogenesis","64/5071","188/22026",0.000366401396561609,0.00551100997698629,0.00446955055186437,"AtGATL5/ATCSLD5/FLA9/AtKDO8PS/eEF-1Bb1/HSR8/ATCSLD6/ANAC015/AtGXMT1/TED6/ATCSLE1/IRX11/AGM2/UMAMIT5/ATTPS1/ATMYB63/AtkdsA1/ANAC033/VRLK1/FLA7/NA/FLA6/FRA8/ATCSLB03/ATCSLB04/ATVAMP722/ATERF38/PXC1/IRX9/ATLMCO4/TBL33/ANAC043/COBL1/GUX1/CBB1/COBL2/AtFAX1/RGXT2/RGXT1/RHS13/GXM2/AO1/ATCSLB05/MYC4/ATCESA8/AtMYB85/ATCSLG3/YIP4b/GUX2/ATFLA11/BDR1/TBR/ATMYB46/AtCOBL4/RIC4/AtMYB43/ATCSLD2/ATCESA7/CESA4/COBL9/AtFLA12/TBL14/CGR3/IRX15-L",64
"GO:0016128","BP","GO:0016128","phytosteroid metabolic process","18/5071","36/22026",0.000367088912340623,0.00551100997698629,0.00446955055186437,"CYP87A2/CHI2/ADTO1/AtSOT1/BAS1/ATKAO2/CBB1/BR6OX2/NA/AtDWF4/CYP702A2/CYP702A5/CYP702A6/ABS1/BAT1/ROT3/CBB3/CYP708",18
"GO:0016131","BP","GO:0016131","brassinosteroid metabolic process","18/5071","36/22026",0.000367088912340623,0.00551100997698629,0.00446955055186437,"CYP87A2/CHI2/ADTO1/AtSOT1/BAS1/ATKAO2/CBB1/BR6OX2/NA/AtDWF4/CYP702A2/CYP702A5/CYP702A6/ABS1/BAT1/ROT3/CBB3/CYP708",18
"GO:0045488","BP","GO:0045488","pectin metabolic process","58/5071","167/22026",0.000378551937790446,0.0056471323884309,0.00457994882763125,"AtGATL5/NA/NA/GATL3/AtAVP1/AtKDO8PS/ATGATL1/MUCI70/ATPME2/ATPME1/IDA/AtkdsA1/AtPPa2/BLH4/PME12/GALS1/ADPG2/NA/GATL4/NA/QRT2/NA/RHS12/NA/NA/PGX1/GATL10/NA/NA/GATL2/NA/PME35/RGXT2/RGXT1/PME39/AtPME41/NA/NA/RHS14/PLL19/YIP4b/BLH2/PME46/NA/TBR/NA/RRT1/ATCESA7/NA/NA/PME5/NA/GAUT12/NA/NA/NA/SCAP1/CGR3",58
"GO:0071462","BP","GO:0071462","cellular response to water stimulus","19/5071","39/22026",0.000388150158006286,0.00565609251212934,0.00458721568542835,"UGT74E2/CRB/ABCG40/ATOCT6/UBC34/LRK10L1.1/COR413-TM1/ATMGL/ATGSTU19/AtOCT5/ATCOR413-PM1/UBC32/AtOCT4/AFL1/AtLEA5/AtHSPR/RDK1/ATCHIA/UBC33",19
"GO:0009089","BP","GO:0009089","lysine biosynthetic process via diaminopimelate","10/5071","15/22026",0.000388751373341092,0.00565609251212934,0.00458721568542835,"NA/AK-HSDH/NA/AK3/DAPDC1/NA/DAPDC2/AK/CARAB-AK-LYS/CRR1",10
"GO:0009098","BP","GO:0009098","leucine biosynthetic process","10/5071","15/22026",0.000388751373341092,0.00565609251212934,0.00458721568542835,"ATBCAT-2/BCAT6/IMS1/ATIMD2/ATLEUD1/ATBCAT-3/IPMI1/ATIMD1/GSM1/IMS2",10
"GO:0046451","BP","GO:0046451","diaminopimelate metabolic process","10/5071","15/22026",0.000388751373341092,0.00565609251212934,0.00458721568542835,"NA/AK-HSDH/NA/AK3/DAPDC1/NA/DAPDC2/AK/CARAB-AK-LYS/CRR1",10
"GO:0006275","BP","GO:0006275","regulation of DNA replication","25/5071","57/22026",0.00039589309231132,0.00572466269066124,0.00464282761147793,"ATPCNA1/SMR8/DA1/APC6/AtMYB88/ICK1/ATPCNA2/ATCDT1A/CDKB1;2/DAR2/NA/NA/LGO/SMR7/DEL1/CDC2B/ATCDT1B/SMR4/SMR3/SIM/ATXR5/ABAP1/ATXR6/ATIM/SMR113",25
"GO:0009816","BP","GO:0009816","defense response to bacterium, incompatible interaction","23/5071","51/22026",0.000410448867520657,0.0058989511021109,0.00478417935441279,"ATIRE1-2/AGO4/ATHSPRO2/PLDBETA/ATL6/AtRIN4/ACD1/SIB1/ACD6/ATECS1/AT-RLK3/ATWRKY53/AtNHR2B/NHL3/SZE2/SZE1/CBP60G/ATL31/ATNPR3/AtNHR2A/DELTA-OAT/ATHS83/CBP60a",23
"GO:0044247","BP","GO:0044247","cellular polysaccharide catabolic process","12/5071","20/22026",0.00041581754201705,0.00593989058505567,0.00481738217737137,"AtcFBP/DPE2/LSF2/AtBAM1/PHS1/ATPTPKIS1/AT-BETA-AMY/AtBAM3/MEX1/ATGWD3/BGLU42/AtDPE1",12
"GO:0080134","BP","GO:0080134","regulation of response to stress","119/5071","392/22026",0.000444493672296384,0.00631127461206372,0.00511858280843522,"NIMIN-1/ATEXO70B2/AtMYB60/BON3/RAS1/ATMLO2/WRKY4/APK2A/RHA2A/FDM1/IBS1/AtJAZ1/FMO1/MVQ1/AtSFT12/AtSTOP1/ILL6/AtJAZ4/IOS1/MAP3KA/AthCYSTM3/cPGK2/BDG1/JAZ6/SARD1/ATICS1/JAZ2/VQ9/AtRLP17/DRS1/ATWRKY40/ATPSKR1/AtMYB88/ATHPT/AtERF53/CYP79B3/ATWRKY60/SAG13/ATGSTU4/atPARG2/EVR/AtRLP23/AS1/BIK1/ATWRKY54/PYM/AtMAX2/NA/ATWRKY46/A-PTF-1/LDAP3/HRA1/IDL7/AT-SYR1/LIK1/AtDJ1A/CARK1/JAI3/PCC1/AtRIN4/NIMIN-2/CYP71B15/CLE25/JAZ11/AtTCP14/ATATM/IDN2/ANAC062/ATSYP122/ATEXO70H1/ATWRKY70/GIG1/ATHLECRK/BAP1/PLIP3/BRCA2(IV)/FDM2/NA/ARCK1/AtNUDT7/ACD6/NA/NA/ATWRKY53/EXT-like/ULT/AtPMRT5/ATWRKY18/TIFY8/ATCAPE1/Kin7.4/AO/EDR4/ATMYB29/SZE2/AtGILP/JAS1/AtGH3.12/RGLG2/SAG101/MIEL1/SZE1/CBP60G/BGLU42/ANAC092/CML46/ATATR/GLIP1/ATWRKY8/BIR1/AtDTX50/SARD4/SPCH/ATTIL/ATL63/AtPAM16L/CBP60a/NA/ATMYB44",119
"GO:0010393","BP","GO:0010393","galacturonan metabolic process","58/5071","168/22026",0.000450129747913086,0.00633254811417074,0.00513583608750377,"AtGATL5/NA/NA/GATL3/AtAVP1/AtKDO8PS/ATGATL1/MUCI70/ATPME2/ATPME1/IDA/AtkdsA1/AtPPa2/BLH4/PME12/GALS1/ADPG2/NA/GATL4/NA/QRT2/NA/RHS12/NA/NA/PGX1/GATL10/NA/NA/GATL2/NA/PME35/RGXT2/RGXT1/PME39/AtPME41/NA/NA/RHS14/PLL19/YIP4b/BLH2/PME46/NA/TBR/NA/RRT1/ATCESA7/NA/NA/PME5/NA/GAUT12/NA/NA/NA/SCAP1/CGR3",58
"GO:0031347","BP","GO:0031347","regulation of defense response","83/5071","258/22026",0.00045136533015727,0.00633254811417074,0.00513583608750377,"NIMIN-1/ATEXO70B2/BON3/ATMLO2/WRKY4/APK2A/IBS1/AtJAZ1/FMO1/MVQ1/ILL6/AtJAZ4/IOS1/MAP3KA/cPGK2/JAZ6/SARD1/ATICS1/JAZ2/AtRLP17/ATWRKY40/ATPSKR1/ATHPT/CYP79B3/ATWRKY60/SAG13/ATGSTU4/EVR/AtRLP23/AS1/BIK1/ATWRKY54/PYM/NA/A-PTF-1/AT-SYR1/LIK1/JAI3/PCC1/AtRIN4/NIMIN-2/CYP71B15/JAZ11/AtTCP14/ATSYP122/ATEXO70H1/ATWRKY70/GIG1/ATHLECRK/BAP1/PLIP3/BRCA2(IV)/NA/ARCK1/AtNUDT7/ACD6/NA/NA/ATWRKY53/EXT-like/ATWRKY18/TIFY8/Kin7.4/AO/EDR4/SZE2/AtGILP/JAS1/AtGH3.12/SAG101/MIEL1/SZE1/CBP60G/BGLU42/ANAC092/CML46/ATATR/GLIP1/BIR1/SARD4/AtPAM16L/CBP60a/ATMYB44",83
"GO:0009741","BP","GO:0009741","response to brassinosteroid","40/5071","106/22026",0.000454233042221424,0.00633507266577454,0.00513788355449459,"AtRAV1/VIK/HLL/BES1/ATIWS1/BSK7/ATSERK1/ANAC030/ATBS1/GASA1/BEH4/ATSERK4/BAS1/NA/ATWRKY54/ATWRKY46/HERK1/AtDWF4/FER/BSK6/ATWRKY70/BPG2/AtPME41/ABS1/ATSK21/BEH3/MERI-5/IBL1/BRS1/BAT1/CYCD3/ROC1/BBX20/ATBRI1/BSK10/BIM1/MAKR1/BHLH136/THE1/AtXTH22",40
"GO:0000271","BP","GO:0000271","polysaccharide biosynthetic process","76/5071","233/22026",0.00048668458692182,0.00674773865514547,0.00547256476687322,"AtGATL5/ATCSLD5/AtBE2/ATCTL1/ATGSL07/ATSS3/GATL3/AtKDO8PS/ATGATL1/MUCI70/eEF-1Bb1/HSR8/ATCSLD6/GBSS1/AtGXMT1/GUX4/ATCSLE1/UGE3/RHS8/FRK3/AGM2/ATFT4/AtkdsA1/ATFUT5/NA/APL4/FRA8/ATCSLB03/ATCSLB04/GALS1/MEE25/IRX9/CYT1/ATISA1/COBL1/GATL4/TBL1/ATGSL04/GUX1/BE1/GATL10/COBL2/QQS/GATL2/SBPASE/FRK4/ATXT1/RGXT2/RGXT1/GXM2/AtNUDT7/ATCSLB05/ATCESA8/ATCSLG3/NA/YIP4b/GUX2/APL3/BGLC3/BDR1/TBR/ATGSL12/AtCOBL4/RRT1/ATCSLD2/ATCESA7/F8H/CESA4/ATPGMP/FRK1/GAUT12/ATGT18/NA/TBL14/CGR3/IRX15-L",76
"GO:0006566","BP","GO:0006566","threonine metabolic process","9/5071","13/22026",0.000513363455027567,0.00707600972807003,0.00573879984198252,"THA1/NA/AK-HSDH/NA/AK3/OMR1/MTO2/AK/CARAB-AK-LYS",9
"GO:0071229","BP","GO:0071229","cellular response to acid chemical","26/5071","61/22026",0.000525047599669309,0.00719498367686373,0.00583529033659404,"UGT74E2/CRB/ABCG40/ATOCT6/UBC34/LRK10L1.1/COR413-TM1/ATMGL/ATGSTU19/AtOCT5/ATCOR413-PM1/ATGLR2.9/ATGLR3.7/ATGLR1.1/UBC32/AtOCT4/AFL1/AtLEA5/AtHSPR/RDK1/ATGLR3.2/ATGLR2.5/ATCHIA/ATGLR1.2/ATGLR1.3/UBC33",26
"GO:0140115","BP","GO:0140115","export across plasma membrane","13/5071","23/22026",0.000533215299170523,0.00726467318002845,0.00589181005959032,"ABCG14/SIAR1/AtGDU4/AHA4/AHA7/ATGDU2/AHA2/GDU1/AtGDU5/ATKCO1/AHA3/ATGDU3/AHA11",13
"GO:0045491","BP","GO:0045491","xylan metabolic process","25/5071","58/22026",0.000545037384377954,0.00738306387918873,0.00598782752589453,"ATBXL2/ATGATL1/MUCI70/AtGXMT1/GUX4/ATXYN1/AGM2/ATXYL1/ANAC030/NA/NA/FRA8/IRX9/TBL33/ARAF/GUX1/NA/GXM2/GUX2/F8H/ATBXL1/GAUT12/TBL14/ATBXL4/IRX15-L",25
"GO:0000281","BP","GO:0000281","mitotic cytokinesis","19/5071","40/22026",0.000580836879943496,0.00782304300586755,0.00634466029460084,"ATCSLD5/ATCSLD6/ATCSLE1/CMT3/ZAR1/RSW7/ATCSLB03/ATCSLB04/ATN/POK2/KINESIN-12B/TUBG1/ATCSLB05/ATCESA8/ATCSLG3/ATCSLD2/ATCESA7/CESA4/DDM2",19
"GO:0009085","BP","GO:0009085","lysine biosynthetic process","11/5071","18/22026",0.000586549323635192,0.00785509520345538,0.00637065533326261,"NA/AK-HSDH/NA/AK3/DAPDC1/NA/LKR/DAPDC2/AK/CARAB-AK-LYS/CRR1",11
"GO:0009699","BP","GO:0009699","phenylpropanoid biosynthetic process","39/5071","104/22026",0.000613738192348972,0.00810627309835996,0.00657436614189388,"ATCTL1/APX1/BGLU45/AtDIR5/BDG1/CCOAMT/ATMYBL2/ATCAD1/ATMYB63/ATCCR2/ESB1/ATC4H/ABCG2/ATLMCO4/ANAC043/ATGPAT5/ATCTL2/4CL5/ATPRR2/AtMYB85/AtDIR6/CER4/ATCAD5/ATCAD7/ATCAD9/ATWRKY13/LAC11/ATPAL3/PRX52/ATMYB64/ABCG6/ATCHS/AtMYB43/ATBCB/CYP86B1/AtMAPR5/CYP86/ATLAC17/PRX72",39
"GO:0048764","BP","GO:0048764","trichoblast maturation","44/5071","121/22026",0.000615622776667982,0.00810627309835996,0.00657436614189388,"ETC1/ATEXP7/AtDTX31/RSL4/ATROPGEF11/RHS8/ATPIN3/RRA1/MRH6/P4H5/DROP1/ABR/AtAUX1/MRI/ATROPGEF4/NA/AUN1/GIR2/ATAIG1/NA/PAT4/ATHAM2/TUBG1/ATXT1/ATHAM3/AHDP/RHS13/ATCSLB05/MDIS2/ATSK21/YIP4b/RSL2/AtSFH1/AtPRPL1/GIR1/ACT7/ATMYB66/ATCSLD2/ATMYA2/MAP18/COBL9/NA/AGP14/DROP3",44
"GO:0048765","BP","GO:0048765","root hair cell differentiation","44/5071","121/22026",0.000615622776667982,0.00810627309835996,0.00657436614189388,"ETC1/ATEXP7/AtDTX31/RSL4/ATROPGEF11/RHS8/ATPIN3/RRA1/MRH6/P4H5/DROP1/ABR/AtAUX1/MRI/ATROPGEF4/NA/AUN1/GIR2/ATAIG1/NA/PAT4/ATHAM2/TUBG1/ATXT1/ATHAM3/AHDP/RHS13/ATCSLB05/MDIS2/ATSK21/YIP4b/RSL2/AtSFH1/AtPRPL1/GIR1/ACT7/ATMYB66/ATCSLD2/ATMYA2/MAP18/COBL9/NA/AGP14/DROP3",44
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","79/5071","246/22026",0.000646299502159171,0.00846293292549537,0.00686362512234535,"KCS1/ATBARD1/ADS1/ACX6/NA/KCS3/FATB/ATLOX3/CER60/AAE14/AAD6/BADC2/AtFAP3/ACP2/NA/LACS3/ATECI1/FRK3/ATLOX4/EDA17/ATECH2/ATOPR1/ATOPR2/LACS9/NA/KCS8/ATHPT/NA/NA/PLA/KCS12/AtFAD3/ATCB5-B/KAT2/AtCLO3/FAX2/HIC/CER8/AAD2/AAD4/ATLACS6/ATMFP2/AtFAD7/FLU/LAG1/AtPNP-R1/ATLOX2/SFAR4/AAE3/ACX4/AtFAP1/GLB1/CER26/CYP74B2/ACX1/CER2/AIM1/KCS16/ATCAD7/NA/KCS19/ATMYB64/BCCP2/AAD3/AAD1/NA/CYP86B1/AtPNC2/ATLACS7/CAC2/NA/KCS20/KAS1/ATBI-1/mtACP3/FRK1/CYP86/ACX2/ACCD",79
"GO:0002181","BP","GO:0002181","cytoplasmic translation","32/5071","81/22026",0.000650534108419808,0.00847131985384247,0.00687042710607951,"RPP1.1/NA/NA/NA/PGY2/NA/ATNUC-L1/NA/AP40/NA/NA/EMB2296/NA/TIF3I1/NA/NA/NA/NA/NA/NA/NA/RPP1.2/NA/NA/NA/NA/NA/NA/NA/RPP1.3/NA/NA",32
"GO:0010444","BP","GO:0010444","guard mother cell differentiation","8/5071","11/22026",0.000654730693240279,0.00847912221960075,0.0068767549966706,"ICE2/CYCA2;3/AtMYB88/CDKB1;2/FMA/CDC2B/CYCD3/CYCD3;2",8
"GO:0002239","BP","GO:0002239","response to oomycetes","40/5071","108/22026",0.000701696529544833,0.00903769792424684,0.00732977220393107,"NA/ATEXO70B2/ABCG40/IBS1/IOS1/LecRK-V.2/SARD1/ATGSTF3/CYP79B3/AtRLP23/NA/LecRK-IV.1/NA/AtHIR2/AtRLP30/LecRK-VI.1/UGT76B1/PCC1/LecRK-I.5/ATWRKY70/ATHLECRK/ATGSTF2/LecRK-VII.1/DLO1/ARCK1/ACD6/LSD1/NA/CYP79B2/LecRK-VI.3/EXL4/CLT3/CRN/SAG101/ATBCB/AtDMR6/CBP60G/ANQ1/LecRK-I.7/LecRK-I.8",40
"GO:0052542","BP","GO:0052542","defense response by callose deposition","15/5071","29/22026",0.000713197241258091,0.00913590161763761,0.00740941756364241,"AtMYB51/ATGSTU13/NSL1/IOS1/ATRBOH/CYP79B3/BGLU26/ATEXO70E1/TRP3/ATECS1/CYP79B2/FLS2/CYP81F2/ATEXO70E2/NA",15
"GO:0005982","BP","GO:0005982","starch metabolic process","30/5071","75/22026",0.00074315004672592,0.00946813329801618,0.00767886477868717,"AtBE2/ATSS3/AtAVP1/GBSS1/AtcFBP/FRK3/ATIDD15/APL4/ATISA1/DPE2/LSF2/GUX1/BE1/AtBAM1/QQS/ATPTPKIS1/LESV/SBPASE/FRK4/ATSUS3/AtNUDT7/AT-BETA-AMY/AtBAM3/NA/APL3/MEX1/ATGWD3/ATPGMP/FRK1/AtDPE1",30
"GO:0048469","BP","GO:0048469","cell maturation","44/5071","122/22026",0.000751058973402751,0.00951745161457142,0.00771886302037009,"ETC1/ATEXP7/AtDTX31/RSL4/ATROPGEF11/RHS8/ATPIN3/RRA1/MRH6/P4H5/DROP1/ABR/AtAUX1/MRI/ATROPGEF4/NA/AUN1/GIR2/ATAIG1/NA/PAT4/ATHAM2/TUBG1/ATXT1/ATHAM3/AHDP/RHS13/ATCSLB05/MDIS2/ATSK21/YIP4b/RSL2/AtSFH1/AtPRPL1/GIR1/ACT7/ATMYB66/ATCSLD2/ATMYA2/MAP18/COBL9/NA/AGP14/DROP3",44
"GO:0009074","BP","GO:0009074","aromatic amino acid family catabolic process","12/5071","21/22026",0.000767316432854824,0.00967146969111668,0.00784377507494714,"HPD/ATGSTZ1/AAS/CYP79B3/ATHSPRO2/NA/CYCLASE1/CYP79B2/ATPAL3/AtTAT2/AtTAT1/AtHGO",12
"GO:0016052","BP","GO:0016052","carbohydrate catabolic process","75/5071","233/22026",0.000808825735198889,0.0101404375418286,0.00822411833774458,"ATBXL2/NA/NA/NA/AtcFBP/ATPME2/ATPME1/cPGK2/ATXYN1/PGD1/ATXYL1/IDA/ENO1/NA/NA/MIOX2/AtFBA1/PME12/FBA6/DPE2/ADPG2/NA/NA/A/N-InvC/NA/QRT2/NA/RHS12/NA/ARAF/LSF2/NA/NA/AtBAM1/NA/PGX1/PHS1/NA/NA/NA/ATPTPKIS1/NA/ASML1/PME35/PME39/AtPME41/A/N-InvI/NA/NA/AT-BETA-AMY/AtBAM3/RHS14/ATTRE1/PLL19/MIOX4/AtFBA7/AtFBA5/BGLC3/PME46/NA/NA/MEX1/NA/NA/ATGWD3/BGLU42/PME5/ATBXL1/NA/NA/NA/NA/ATBXL4/NA/AtDPE1",75
"GO:0044273","BP","GO:0044273","sulfur compound catabolic process","22/5071","50/22026",0.000822629490467804,0.0102589296774212,0.00832021807123104,"ATGSTU13/ATBG1/ATMGL/BGLU21/BGLU22/BGLU33/ATHOL1/BGLU28/BGLU26/BGLU25/NSP4/BGLU19/BGLU27/BGLU16/BGLU30/AtGGCT2;2/GGT1/GGT2/BGLU37/AtTGG1/BGLU24/AtNSP5",22
"GO:0120254","BP","GO:0120254","olefinic compound metabolic process","30/5071","76/22026",0.000960569669240668,0.0119161195284224,0.00966423556421636,"ACS2/ACO4/ACO3/ABA3/ATPUB44/ATBG1/BDG1/NHL6/ACO5/ACO1/AAO3/CYP707A2/ANAC047/ATNCED3/CYP707A4/UGT71B6/CLE25/DCF/ACS9/ATNCED2/ATCESA8/CYP707A1/ACCS7/ACS8/ATPAL3/DIV2/ATCHS/XBAT32/EOL2/ATMYB96",30
"GO:0046686","BP","GO:0046686","response to cadmium ion","98/5071","320/22026",0.000981371819312419,0.0121104365346564,0.0098218309389438,"ATGST11/ATGST1/c-NAD-MDH1/NA/APX1/ATGLX1/NA/NA/NA/WAKL4/AlaAT1/ATARCA/CAT1/ARF1/ATGSTU13/eEF-1Bb1/ANN1/GAPB/ATH5/mtLPD1/PAB8/cPGK2/NA/ATB2/DIN9/ATXYL1/HIPP20/ATOPR1/ATPDI6/ATGSTU19/PSAT2/AtFBA1/ATGRP7/PLA/FBA6/AKR4C8/NA/PLDBETA/ATCS/TKL2/TIF3I1/ATPDI11/NA/NA/ATGSTU8/ADK1/NA/ATHCHIB/AtDJ1A/ATGSKB6/NA/RidA/NA/GABA-T/HSP60/AtNIT2/IDN2/AAE3/AtCDC48B/AtPPa4/NA/ROC2/CCH/NA/AtTKL1/ATGSTF2/NA/AtPaspA3/RHA1B/ATGPX6/SHM4/AtSBP1/ACX1/NA/TUB9/AtNPF7.2/ATECS1/NA/ATFSD1/NA/ACO2/ABCB23/AtGLDP1/ROC1/ATWRKY13/AGT2/AtHsp70-2/GDH2/CLT3/AtFDH1/AER/GDH1/ASUS1/DES1/ATGSL1/FRK1/EMB2755/NA",98
"GO:0010555","BP","GO:0010555","response to mannitol","11/5071","19/22026",0.00110372032191808,0.0135493166602131,0.0109887944331317,"CEPR2/AtRLP23/AtREM4.2/AtRLP30/CYP20-3/ATSUS3/ATPCAP1/XLG2/ASUS1/NA/COR78",11
"GO:0042445","BP","GO:0042445","hormone metabolic process","49/5071","142/22026",0.00120620631090523,0.0147084636161053,0.0119288881615109,"YUC9/YUC3/UGT74E2/AMI1/CYP87A2/AtDAO2/CHI2/ILL6/IAR3/ATSOFL2/CKRC1/ADTO1/ATCKX5/UMAMIT5/ATIDD15/AtSOT1/CYP79B3/BAS1/ATLOG1/ATKAO2/ATCKX1/ATMES17/CBB1/ATIPT7/BR6OX2/NA/AtNIT2/ATNIT1/NA/AtDWF4/ATCKX6/CYP702A2/CYP702A5/CYP702A6/ABS1/AtTAR2/BAT1/NA/ASMT/ROT3/CYP79B2/CBB3/GH3.15/RGLG2/RVE1/AtPNC2/NA/CYP708/ILL3",49
"GO:0010119","BP","GO:0010119","regulation of stomatal movement","36/5071","97/22026",0.00121062449788902,0.0147084636161053,0.0119288881615109,"MAPKKK18/ATEXO70B2/ATPUB18/CDI3/UBC34/ATBG1/HT1/ATRBOH/AIT1/LHCB2/ATCDPK3/ATGRP7/ATHO1/ATWRKY54/ATMPK12/ATBCA1/AT-SYR1/UBC32/ATWRKY70/ATHLECRK/BLUS1/BHP/GHR1/RHC1/ABI1/AtIQM1/AHK5/ZIF1/ZIFL1/CaS/BGLU37/AtTGG1/ATMYB86/UBC33/ATKCO1/ABI2",36
"GO:0009064","BP","GO:0009064","glutamine family amino acid metabolic process","26/5071","64/22026",0.00124643463754388,0.0150658791830304,0.012218760063588,"CARB/ASP4/GAD2/OTC/ATMBAC2/GAD3/GAD4/ANAC042/ATGSKB6/GABA-T/AT-POX/NodGS/GLB1/NA/ADC2/NAGS2/FD-GOGAT/GDH2/NA/ASP3/GLN1;4/GDH1/ATGSL1/ATGLN1;1/PDH2/DELTA-OAT",26
"GO:0009743","BP","GO:0009743","response to carbohydrate","54/5071","160/22026",0.00125885681908357,0.0151383955233672,0.0122775724138333,"5PTASE13/AtMYB60/AtSOD1/NA/ABA3/ATARCA/NA/NA/NA/NA/AtATL15/GAPB/AtcFBP/DIN9/CEPR2/GASA6/ATTPS1/ATOEP16-1/AtRLP23/AtREM4.2/AtRLP30/BCE2/NANA/DIN4/ATRGS1/GAPA/ASN1/DIN11/ASML1/BGLU30/CYP20-3/CP12/AtSTKL1/GLB1/MCM7/ATSUS3/ATPCAP1/ATCIPK8/HHP2/CYCD3/XLG2/ATSEN1/NA/HHP4/NA/ATCIPK14/FD-GOGAT/anac081/NA/ASUS1/NA/ATBZIP9/COR78/CYCD4;1",54
"GO:0046777","BP","GO:0046777","protein autophosphorylation","62/5071","189/22026",0.00130095060332306,0.0155651805686927,0.0126237044917696,"MAPKKK18/NA/LRR/NA/NA/WAKL2/CRPK1/ATCDPK1/CDKB2;2/NA/NA/ATCDPK2/AGC2-3/NILR2/NA/LORE/HT1/ARK1/ASG6/CRK3/ATSERK1/ATCLV1/CPK29/ZAR1/NA/ATCDPK3/ATIRE1-2/NA/BIK1/ATMPK12/ATPI4K/NA/ATPPCK2/ANP3/NA/LIK1/CPK9/ATPERK1/HERK1/FER/NA/ATCPK32/NA/ATHLECRK/NA/CPK31/NA/ATSK21/ATCIPK8/MAPKKK16/MIK1/NA/ATCPK1/EMS1/AHK5/SZE1/ATGWD3/ATWNK8/THE1/WNK4/LecRK-I.8/AtRLCK",62
"GO:1901659","BP","GO:1901659","glycosyl compound biosynthetic process","29/5071","74/22026",0.00132370959758081,0.015757492532818,0.0127796737331566,"FMOGS-OX7/NA/CYP79F2/AtMYB51/BCAT6/FMO/FMO/NA/IGMT5/CYP79B3/GSL-OH/ATLEUD1/ADK1/BCAT4/ATWRKY70/IPMI1/NDPK3/BASS5/CYP83A1/ATECS1/ADK2/ATMYB29/ATIMD1/GSM1/IMS2/ATSDI1/CYP81F2/AtATR1/AtMYB28",29
"GO:0044786","BP","GO:0044786","cell cycle DNA replication","28/5071","71/22026",0.00142078964474141,0.0168281466967613,0.0136479978569183,"SMR8/CYCA2;3/DA1/ATMCM2/APC6/AtMYB88/MCM5/MCM4/ATCDT1A/CDKB1;2/DAR2/PYM/LGO/CDC45/SMR7/DEL1/CDC2B/ATCDT1B/MCM7/SMR4/SMR3/SIM/ATORC3/CYCA2;1/MCM6/MCM3/SMR113/ICU2",28
"GO:0070925","BP","GO:0070925","organelle assembly","64/5071","197/22026",0.00144513818054087,0.0170309534576742,0.0138124786098012,"AtTPX2/RPS15/NA/FREE1/NA/NA/SAUR62/SEIPIN2/ARP1/atBRX1-2/AP40/NA/QWRF4/NA/RPL24A/NA/ATRPS5B/ATRPL23A/NA/RPL16A/EDE1/NA/NA/NA/NA/NA/AML1/NA/ATL5/NA/NA/RPL24/NA/ATGCP4/RPL23A2/NA/PRPL5/ATK5/AtPAT1H2/ATK1/QWRF7/NA/NA/NA/NA/NA/NA/NA/SEIPIN1/OLI7/NA/NA/ATK3/RPL12C/ATEXO70E2/NA/RPS28/AtERG1/ATG101/ATEB1C/RPL20/RPS11/RPL22/RPS19",64
"GO:0009809","BP","GO:0009809","lignin biosynthetic process","23/5071","55/22026",0.00147281247442707,0.0172707413046,0.0140069518384894,"ATCTL1/APX1/BGLU45/CCOAMT/ATCAD1/ATMYB63/ATCCR2/ESB1/ATLMCO4/ANAC043/ATCTL2/AtMYB85/ATCAD5/ATCAD7/ATCAD9/ATWRKY13/LAC11/PRX52/AtMYB43/ATBCB/AtMAPR5/ATLAC17/PRX72",23
"GO:0042274","BP","GO:0042274","ribosomal small subunit biogenesis","33/5071","88/22026",0.00155088496619092,0.0180962171550098,0.0146764309463403,"RPS15/NA/NA/AP40/NA/ATRPS5B/EMB2777/NA/NA/NA/AtRH57/NA/AML1/NA/NA/NA/NA/NA/NA/NA/NA/NA/TOZ/NA/NA/NA/NA/NA/NA/RPS28/AtERG1/RPS11/RPS19",33
"GO:0010047","BP","GO:0010047","fruit dehiscence","8/5071","12/22026",0.00156668919346433,0.0181905735418494,0.0147529560556455,"ADPG2/ANAC043/QRT2/AGL1/AtGH9B18/ARF1-BP/AtMAN7/ALC",8
"GO:0005983","BP","GO:0005983","starch catabolic process","10/5071","17/22026",0.00158607944110954,0.0183128144402908,0.0148520961184235,"AtcFBP/DPE2/LSF2/AtBAM1/ATPTPKIS1/AT-BETA-AMY/AtBAM3/MEX1/ATGWD3/AtDPE1",10
