"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Description","Entrez"
"147","AT1G06520",109.003814852003,2.16510946069852,0.250790744824341,5.32333719479244e-13,8.23198305189366e-12,"GPAT1","glycerol-3-phosphate acyltransferase 1(GPAT1)",837163
"148","AT1G06570",2130.37970748313,1.68626023467674,0.0858649972244128,1.79528476014824e-50,1.7185029532576e-48,"PDS1","4-hydroxyphenylpyruvate dioxygenase(PDS1)",837168
"149","AT1G06640",2125.62778454743,-0.712830793496399,0.093873499504766,0.000952786089289496,0.00463001673135959,"AT1G06640","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G06640)",837173
"150","AT1G06660",75.7781301257445,-2.50624791234258,0.397744767503364,2.75731660268146e-08,2.60707098371902e-07,"JASON","aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit(JASON)",837176
"151","AT1G06700",2202.8464554092,0.632192163026626,0.0697578607903827,0.00120677604934063,0.00573204812235928,"PTI11","Protein kinase superfamily protein(AT1G06700)",837180
"152","AT1G06720",1164.19933287767,-0.796600058457737,0.122680421073488,0.00113189913467227,0.00540627700096562,"AT1G06720","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G06720)",837182
"153","AT1G06830",90.5799097930874,-1.83766342060025,0.35126569673562,1.12446123843352e-05,7.53926037288347e-05,"GRXS11","Glutaredoxin family protein(AT1G06830)",837195
"154","AT1G06923",8.6620247703944,-2.35949132239954,0.92085628837888,0.00614920760577389,0.0248727770539117,"AT1G06923","transcription repressor OFP17-like protein(AT1G06923)",3766672
"155","AT1G06930",29.1590837879345,-2.00483915518528,0.460608207101737,0.000109169752915812,0.000631597733839857,"AT1G06930","TPRXL(AT1G06930)",837204
"156","AT1G07000",402.189141869361,1.33695765187757,0.201536482680961,1.56499228879641e-06,1.19253442006476e-05,"ATEXO70B2","exocyst subunit exo70 family protein B2(EXO70B2)",837210
"157","AT1G07040",1095.17214571596,2.3094771630841,0.09334338980423,7.86725694497096e-93,2.33647445038785e-90,"AT1G07040","plant/protein(AT1G07040)",837215
"158","AT1G07070",347.567152602981,-0.777955245577523,0.121181418189382,0.00171143036313419,0.00783348831495819,"RPL35AA","Ribosomal protein L35Ae family protein(AT1G07070)",837218
