"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004364","MF","GO:0004364","glutathione transferase activity","31/5119","59/22005",1.00908948477866e-06,6.85471825913936e-05,5.87480777116053e-05,"ATGST11/ATGST1/ATGSTF5/ATGSTU24/ATGSTU26/ATGSTU13/ATGSTU14/ATGSTF14/ATGSTU16/NA/ATGSTU12/ATGSTU11/ATGSTU23/ATGSTU22/ATGSTU20/ATGSTU19/ATGSTZ1/ATGSTF3/ATGSTU7/AT103-1A/ATGSTU4/ATGSTU3/ATGSTU2/ATGSTU1/ATGSTF5/ATGSTF11/ATGSTU8/ATGSTF13/ATGSTF2/NA/NA",31
"GO:0071949","MF","GO:0071949","FAD binding","37/5119","76/22005",1.11243124727676e-06,6.85471825913936e-05,5.87480777116053e-05,"ACX6/AtBBE3/AtBBE4/AtBBE6/AtBBE7/AtBBE8/AtBBE10/AtBBE11/AtBBE-like/ATCKX5/GNR1/AAO3/AtBBE16/ATCKX1/MTHFR2/AtGulLO5/AtGulLO2/PHR2/UVR3/CBB1/AT-POX/ATCKX6/ACX1/AtBBE18/AtBBE19/AtBBE21/AtBBE22/ATXDH1/ATXDH2/AtGulLO3/PDH2/AtBBE28/AtBBE25/AtBBE27/NA/AtGulLO4/ACX2",37
"GO:0005199","MF","GO:0005199","structural constituent of cell wall","20/5119","31/22005",1.14982370798467e-06,6.85471825913936e-05,5.87480777116053e-05,"LRX1/NA/EXT18/LRX9/LRX2/ATEXT1/EXT6/ATEPR1/NA/ATGRP-5/NA/NA/ATHRGP1/NA/NA/EXT12/LRX5/NA/EXT10/EXT13",20
"GO:0019842","MF","GO:0019842","vitamin binding","56/5119","135/22005",1.87033469141337e-06,0.00010353638470324,8.87354278407394e-05,"ACS2/AlaAT1/ATDPL1/NA/ACP2/ASP4/ATMGL/GAD2/PHYLLO/CKRC1/NA/NA/GAD3/GAD4/ALD1/PSAT2/P4H5/AAS/AtGLDP2/AGT3/AT-P4H-1/PYD4/OMR1/GABA-T/OASA2/PHS1/AHAS/ATSPT1/ACS9/ATSR/EDA36/SHM4/NA/CORI3/NA/ACCS7/MTO2/AtGLDP1/NA/NA/ACS8/AGT2/PDC3/ATBIOF/ASP3/BCCP2/NA/SHM2/ATCYSD2/DES1/AtTAT2/TSBtype2/CP3/DELTA-OAT/AtTAT1/BIO1",56
"GO:0030170","MF","GO:0030170","pyridoxal phosphate binding","44/5119","99/22005",2.64035162037002e-06,0.000127892031611673,0.000109609333714045,"ACS2/AlaAT1/ATDPL1/NA/ASP4/ATMGL/GAD2/CKRC1/NA/NA/GAD3/GAD4/ALD1/PSAT2/AAS/AtGLDP2/AGT3/PYD4/OMR1/GABA-T/OASA2/PHS1/ATSPT1/ACS9/ATSR/EDA36/SHM4/NA/CORI3/ACCS7/MTO2/AtGLDP1/ACS8/AGT2/ATBIOF/ASP3/SHM2/ATCYSD2/DES1/AtTAT2/TSBtype2/DELTA-OAT/AtTAT1/BIO1",44
"GO:0070279","MF","GO:0070279","vitamin B6 binding","44/5119","99/22005",2.64035162037002e-06,0.000127892031611673,0.000109609333714045,"ACS2/AlaAT1/ATDPL1/NA/ASP4/ATMGL/GAD2/CKRC1/NA/NA/GAD3/GAD4/ALD1/PSAT2/AAS/AtGLDP2/AGT3/PYD4/OMR1/GABA-T/OASA2/PHS1/ATSPT1/ACS9/ATSR/EDA36/SHM4/NA/CORI3/ACCS7/MTO2/AtGLDP1/ACS8/AGT2/ATBIOF/ASP3/SHM2/ATCYSD2/DES1/AtTAT2/TSBtype2/DELTA-OAT/AtTAT1/BIO1",44
"GO:0035251","MF","GO:0035251","UDP-glucosyltransferase activity","58/5119","144/22005",3.79134882463617e-06,0.00017284090229959,0.000148132576368138,"ATCSLD5/UGT1/NA/UGT74E2/ATGSL07/ATSS3/AtUGT85A7/AtUGT85A2/AtUGT85A5/AtUGT85A3/ATUGT85A1/UGT78D1/ATCSLD6/GBSS1/ATCSLE1/UGT89B1/ATTPS1/UGT73B5/UGT73B4/GCS/UGT76D1/UGT71D1/UGT71C2/UGT71C1/NA/ATCSLB03/ATCSLB04/UGT73C6/UGT74F1/UGT76B1/ATGSL04/UGT71B6/ATSUS4/NA/NA/NA/ATSUS3/ATSPS4F/NA/ATCSLB05/UGT84A3/IAGLU/ATCESA8/ATCSLG3/UGT73B3/UGT73B2/UGT73B1/UGT89A2/UGT76C5/NA/ATGSL12/ATCSLD2/ATCESA7/ASUS1/UGT72E3/ATSUS5/CESA4/UGT76E2",58
"GO:0016705","MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","130/5119","392/22005",4.33958939263033e-06,0.000186843432182695,0.000160133386359634,"CER1-L1/YUC9/YUC3/ADS1/NA/NA/ATSMO1/CYP77B1/FMOGS-OX7/FMO/CYP87A2/CYP71B29/CYP78A5/ATGA3OX1/CYP79F2/FMO1/CYP86C1/ATGA2OX2/AAD6/FMO/FMO/CYP89A6/CYP89A5/NA/HO3/ADTO1/P4H5/CYP79B3/CYP81D7/CYP82F1/ATHO1/BAS1/CYP705A8/CYP707A2/ATSMO2/AtFAD3/ATC4H/CYP71A12/ATKAO2/CYP710A1/GAS2/NA/CYP718/AT-P4H-1/CYP76C2/AtSLD2/CYP78A6/CYP709B2/CYP94B2/AAD2/AAD4/CYP89A9/AtFAD7/CYP72A7/CYP72A8/CYP72A14/CYP707A4/CYP705A19/CYP705A20/CYP705A22/JMJ30/CYP705A30/CYP71B19/CYP71B20/CYP71B22/CYP71B23/CYP71B24/CYP71B35/CYP71B37/CYP71B15/CYP81D11/BR6OX2/NA/CYP71A25/CYP71A24/CYP94B3/AtDWF4/ACSF/AtSLD1/DES-1-LIKE/CYP706A4/CYP706A7/CYP71A20/CYP83A1/CYP702A2/CYP705A4/CYP702A5/CYP702A6/CYP74B2/CYP707A1/CYP71A27/ATGA2OX8/CYP706A2/NA/NA/NA/ROT3/CYP81D4/CYP81D3/CYP81D8/CYP81F4/CYP81F1/CYP96A9/CYP79B2/CBB3/NA/CYP75B1/ATFLS1/CYP78A7/AAD3/AAD1/CYP86B1/SQE6/AtDMR6/CYP714A2/CYP714A1/CYP71B12/CYP705A12/CP3/CYP705A5/CYP708/AT2353/LUT2/CYP81F2/CYP71B10/CYP86/NA/CYP94B1/ATFLS5/CYP81G1",130
"GO:0004553","MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","130/5119","394/22005",5.78824778048813e-06,0.000236099580519911,0.000202348163406538,"NA/NA/ATBXL2/ATCEL2/BGLU11/AtBE2/NA/NA/ATBETAFRUCT4/NA/NA/BGLU40/XTH30/NA/AtBGAL5/BGLU1/AtGH9C1/BGLU35/ATBG1/AtcwINV3/NA/PGL1/ATXYN1/BGLU4/NA/BGLU45/VI1/ATGH9A2/BGLU21/BGLU22/ATFXG1/ATXYL1/NA/NA/EXGT-A1/NA/ATXTH21/BGAL8/atPARG2/BGLU33/AtGH9B8/AtXTH32/ATISA1/ADPG2/NA/NA/NA/NA/NA/BGLU28/BGLU26/AtGH9B12/BGLU25/A/N-InvC/NA/QRT2/ARAF/ATHCHIB/ATBFRUCT1/NA/ATCTL2/NA/BGLU19/XTH16/AtBAM1/PGX1/BGAL2/ATCHITIV/NA/AGAL3/AtBG2/NA/BGLU27/BGLU16/BGLU30/NA/NA/BGLU7/BGLU8/NA/AtGH9B13/XTH9/A/N-InvI/NA/AtGH9C3/XTH15/AT-BETA-AMY/NA/AtBAM3/NA/NA/ChiC/NA/AtGH9B15/ATTRE1/XTH23/ATXTH14/NA/AtBGLU10/ATXTH26/NA/MERI-5/NA/BGAL3/AtGH9B18/BGLC3/AtGUS2/AtcwINV6/CYL1/NA/NA/BGAL7/ATCHIA/BGLU37/AtTGG1/BGLU24/BGLU42/NA/NA/ATBXL1/NA/NA/AtXTH22/NA/BGAL6/AtBGAL10/ATBXL4/XTH6/AtMAN7/NA",130
"GO:0080044","MF","GO:0080044","quercetin 7-O-glucosyltransferase activity","28/5119","55/22005",7.44070136256051e-06,0.00028832717779922,0.000247109608409247,"UGT1/NA/UGT74E2/AtUGT85A7/AtUGT85A2/AtUGT85A5/AtUGT85A3/ATUGT85A1/UGT89B1/UGT73B4/UGT76D1/UGT71C2/UGT71C1/NA/UGT73C6/UGT74F1/UGT76B1/NA/NA/NA/NA/UGT84A3/IAGLU/UGT73B2/UGT73B1/UGT76C5/NA/UGT76E2",28
"GO:0005506","MF","GO:0005506","iron ion binding","109/5119","325/22005",1.43369399596083e-05,0.000529101355652211,0.000453464116015681,"CER1-L1/ATSMO1/CYP77B1/CYP87A2/CYP71B29/CYP78A5/ATPAP3/CYP79F2/CYP86C1/NA/CYP89A6/CYP89A5/NA/SBH1/ADTO1/ATPAP7/ATPAP8/P4H5/MIOX2/CYP79B3/CYP81D7/CYP82F1/BAS1/CYP705A8/AAO3/CYP707A2/ATSMO2/ATC4H/CYP71A12/GLX2-5/ATKAO2/CYP710A1/NA/CYP718/AT-P4H-1/CYP76C2/CYP78A6/CYP709B2/CYP94B2/CYP89A9/ATFER2/CYP72A7/CYP72A8/CYP72A14/ATACP5/CYP707A4/CYP705A19/CYP705A20/CYP705A22/CYP705A30/CYP71B19/CYP71B20/CYP71B22/CYP71B23/CYP71B24/CYP71B35/CYP71B37/CYP71B15/CYP81D11/BR6OX2/NA/CYP71A25/CYP71A24/CYP94B3/AtDWF4/CYP706A4/CYP706A7/CYP71A20/CYP83A1/CYP702A2/CYP705A4/CYP702A5/CYP702A6/CYP74B2/CYP707A1/CYP71A27/CYP706A2/NA/MIOX4/NA/ATXDH1/ATXDH2/NA/ROT3/CYP81D4/CYP81D3/CYP81D8/CYP81F4/CYP81F1/CYP96A9/CYP79B2/ATFER1/CBB3/CYP75B1/CYP78A7/CYP86B1/CYP714A2/CYP714A1/CYP71B12/CYP705A12/CP3/CYP705A5/CYP708/CYP81F2/CYP71B10/CYP86/CYP94B1/CYP81G1/PETA",109
"GO:0050660","MF","GO:0050660","flavin adenine dinucleotide binding","60/5119","157/22005",1.80899578709998e-05,0.000637259879546583,0.000546160929023964,"YUC9/YUC3/ACX6/FMOGS-OX7/FMO/NA/NA/FMO1/AtBBE3/AtBBE4/AtBBE6/AtBBE7/AtBBE8/AtBBE10/AtBBE11/AtBBE-like/mtLPD1/FMO/FMO/EDA17/ATCKX5/GNR1/NA/AAO3/AtBBE16/ATCKX1/MTHFR2/AtGulLO5/AtGulLO2/PHR2/AtMDAR3/UVR3/CBB1/AT-POX/NA/ATIVD/AHAS/ACX4/ATCKX6/NA/ACX1/NA/AtBBE18/AtBBE19/AtBBE21/AtBBE22/ATXDH1/ATXDH2/NA/AtGulLO3/SQE6/PDH2/AtBBE28/AtBBE25/AtBBE27/NA/NA/AtGulLO4/NA/ACX2",60
"GO:0030247","MF","GO:0030247","polysaccharide binding","30/5119","64/22005",2.8646115829139e-05,0.000925030823649279,0.00079279381965731,"ATCTL1/CRB/NA/ATSS3/WAKL6/WAKL2/WAKL4/WAKL5/LRK10L1.1/PDCB3/WAK3/AtWAK1/WAK2/LRK10L4/NA/NA/NA/NA/PDCB4/ATWAKL10/DPE2/NA/LSF2/ATPTPKIS1/LESV/NA/E13L3/ATGWD3/NA/AtPDCB1",30
"GO:0080043","MF","GO:0080043","quercetin 3-O-glucosyltransferase activity","30/5119","64/22005",2.8646115829139e-05,0.000925030823649279,0.00079279381965731,"UGT1/NA/UGT74E2/AtUGT85A7/AtUGT85A2/AtUGT85A5/AtUGT85A3/ATUGT85A1/UGT78D1/UGT89B1/UGT73B5/UGT73B4/UGT76D1/UGT71D1/UGT71C2/NA/UGT73C6/UGT74F1/UGT76B1/NA/NA/NA/NA/UGT84A3/IAGLU/UGT73B3/UGT73B1/UGT76C5/NA/UGT76E2",30
"GO:0004497","MF","GO:0004497","monooxygenase activity","78/5119","221/22005",3.26027249109433e-05,0.00101068447223924,0.000866202922897061,"CER1-L1/YUC9/YUC3/ATSMO1/APX1/CYP77B1/FMOGS-OX7/FMO/CYP87A2/CYP79F2/FMO1/FMO/FMO/CYP89A6/CYP89A5/ADTO1/CYP79B3/CYP81D7/BAS1/CYP705A8/CYP707A2/ATSMO2/ATC4H/ATKAO2/AtCLO3/NA/CYP718/CYP709B2/CYP89A9/CYP72A7/CYP72A8/CYP72A14/CYP707A4/CYP705A19/CYP705A20/CYP705A22/CYP705A30/CYP71B35/CYP71B37/CYP71B15/CYP81D11/BR6OX2/ACD1/NA/CYP94B3/AtDWF4/ACSF/CYP83A1/CYP702A2/CYP705A4/CYP702A5/CYP702A6/CYP74B2/CYP707A1/ROT3/CYP81D4/CYP81D3/CYP81D8/CYP81F4/CYP81F1/CYP79B2/CBB3/NA/CYP75B1/SQE6/AtDMR6/CYP714A2/CYP714A1/CYP705A12/CYP705A5/CYP708/CYP81F2/CYP71B10/CYP86/NA/CYP94B1/NA/CYP81G1",78
"GO:0043295","MF","GO:0043295","glutathione binding","13/5119","19/22005",3.67144460647473e-05,0.00105384058148812,0.00090318968681698,"ATGST11/ATGST1/ATGSTF5/ATGSTU24/ATGSTF14/ATGSTU20/ATGSTU19/ATGSTF3/AT103-1A/ATGSTF5/ATGSTF11/ATGSTF13/ATGSTF2",13
"GO:1900750","MF","GO:1900750","oligopeptide binding","13/5119","19/22005",3.67144460647473e-05,0.00105384058148812,0.00090318968681698,"ATGST11/ATGST1/ATGSTF5/ATGSTU24/ATGSTF14/ATGSTU20/ATGSTU19/ATGSTF3/AT103-1A/ATGSTF5/ATGSTF11/ATGSTF13/ATGSTF2",13
"GO:0019843","MF","GO:0019843","rRNA binding","31/5119","68/22005",4.17825340302408e-05,0.00115648085262274,0.000991157104251202,"NA/NA/HLL/PGY2/NA/NA/NA/ATRPS5B/NA/PAC/AtPPR2/NA/NA/NA/AML1/RFC3/ATL5/NA/NA/BPG2/ATRPS13A/NA/NA/OLI7/RPL12C/AtERG1/NA/RPS18/RPS11/RPL14/RPL16",31
"GO:1901681","MF","GO:1901681","sulfur compound binding","21/5119","41/22005",9.07620179500803e-05,0.00242553668659697,0.00207879612800366,"ATGST11/ATGST1/ATGSTF5/ATGSTU24/ATGSTF14/PHYLLO/ATGSTU20/ATGSTU19/ATGSTF3/AT103-1A/ATGSTF5/ATGSTF11/BCE2/AHAS/ATGSTF13/ATGSTF2/ACBP3/ACBP2/PDC3/BCCP2/NA",21
